V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
3723	IV	14022515	14022537	22	A	3	255	-	IV	14022514	14022535	21UR-8354	255	-	-1	2
3739	IV	14039166	14039198	32	A	3	255	-	IV	14039175	14039196	21UR-7666	255	-	9	2
3747	IV	14090921	14090939	18	A	1	255	-	IV	14090916	14090937	21UR-4846	255	-	-5	2
3750	IV	14104555	14104584	29	A	16	255	-	IV	14104561	14104582	21UR-4974	255	-	6	2
3753	IV	14104557	14104584	27	A	11	255	-	IV	14104561	14104582	21UR-4974	255	-	4	2
3754	IV	14124074	14124094	20	A	1	255	-	IV	14124071	14124092	21UR-4314	255	-	-3	2
3757	IV	14126093	14126120	27	A	1	255	-	IV	14126097	14126118	21UR-5394	255	-	4	2
3760	IV	14159810	14159862	52	A	3	255	-	IV	14159839	14159860	21UR-4184	255	-	29	2
3765	IV	14177649	14177711	62	A	2	255	-	IV	14177688	14177709	21UR-169	255	-	39	2
3768	IV	14183561	14183589	28	A	3	255	-	IV	14183566	14183587	21UR-3876	255	-	5	2
3771	IV	14190086	14190111	25	A	4	255	-	IV	14190088	14190109	21UR-7764	255	-	2	2
3775	IV	14190087	14190114	27	A	7	255	-	IV	14190091	14190112	21UR-1149	255	-	4	2
3792	IV	14232419	14232474	55	A	3	255	-	IV	14232451	14232472	21UR-601	255	-	32	2
3793	IV	14232444	14232474	30	A	18	255	-	IV	14232451	14232472	21UR-601	255	-	7	2
3798	IV	14249249	14249312	63	A	1	255	-	IV	14249289	14249310	21UR-3461	255	-	40	2
3802	IV	14273042	14273091	49	A	1	255	-	IV	14273068	14273089	21UR-121	255	-	26	2
3807	IV	14284751	14284779	28	G	8	255	-	IV	14284756	14284777	21UR-1293	255	-	5	2
3810	IV	14299469	14299501	32	A	2	255	-	IV	14299478	14299499	21UR-4157	255	-	9	2
3811	IV	14299470	14299501	31	A	6	255	-	IV	14299478	14299499	21UR-4157	255	-	8	2
3812	IV	14299473	14299501	28	A	6	255	-	IV	14299478	14299499	21UR-4157	255	-	5	2
3813	IV	14307082	14307106	24	A	2	255	-	IV	14307083	14307104	21UR-6646	255	-	1	2
3817	IV	14318341	14318391	50	A	4	255	-	IV	14318368	14318389	21UR-1006	255	-	27	2
3818	IV	14327986	14328015	29	A	1	255	-	IV	14327992	14328013	21UR-2151	255	-	6	2
3824	IV	14383686	14383715	29	A	3	255	-	IV	14383692	14383713	21UR-2446	255	-	6	2
3825	IV	14383771	14383802	31	A	4	255	-	IV	14383779	14383800	21UR-47	255	-	8	2
3826	IV	14403371	14403403	32	A	5	255	-	IV	14403380	14403401	21UR-9154	255	-	9	2
3829	IV	14432647	14432675	28	A	4	255	-	IV	14432652	14432673	21UR-4361	255	-	5	2
3830	IV	14441492	14441534	42	A	2	255	-	IV	14441511	14441532	21UR-1438	255	-	19	2
3832	IV	14445767	14445788	21	A	1	255	-	IV	14445765	14445786	21UR-916	255	-	-2	2
3835	IV	14458996	14459028	32	G	5	255	-	IV	14459005	14459026	21UR-5077	255	-	9	2
3836	IV	14458997	14459028	31	G	9	255	-	IV	14459005	14459026	21UR-5077	255	-	8	2
3837	IV	14458999	14459028	29	G	3	255	-	IV	14459005	14459026	21UR-5077	255	-	6	2
3838	IV	14459003	14459028	25	G	2	255	-	IV	14459005	14459026	21UR-5077	255	-	2	2
3844	IV	14473447	14473471	24	A	3	255	-	IV	14473448	14473469	21UR-5329	255	-	1	2
3855	IV	14498178	14498205	27	G	4	255	-	IV	14498182	14498203	21UR-9071	255	-	4	2
3859	IV	14499437	14499462	25	A	4	255	-	IV	14499439	14499460	21UR-8496	255	-	2	2
3862	IV	14509217	14509245	28	A	7	255	-	IV	14509222	14509243	21UR-309	255	-	5	2
3872	IV	14569206	14569240	34	G	3	255	-	IV	14569217	14569238	21UR-4185	255	-	11	2
3892	IV	14625413	14625443	30	A	2	255	-	IV	14625420	14625441	21UR-4058	255	-	7	2
3896	IV	14630368	14630393	25	A	3	255	-	IV	14630370	14630391	21UR-2412	255	-	2	2
3899	IV	14650237	14650265	28	A	5	255	-	IV	14650242	14650263	21UR-1604	255	-	5	2
3904	IV	14661084	14661127	43	A	1	255	-	IV	14661104	14661125	21UR-5608	255	-	20	2
3911	IV	14690098	14690130	32	A	9	255	-	IV	14690107	14690128	21UR-643	255	-	9	2
3919	IV	14706783	14706810	27	A	3	255	-	IV	14706787	14706808	21UR-1537	255	-	4	2
3922	IV	14720127	14720161	34	A	13	255	-	IV	14720138	14720159	21UR-6025	255	-	11	2
3927	IV	14723677	14723700	23	A	1	255	-	IV	14723677	14723698	21UR-10712	255	-	0	2
3930	IV	14735123	14735149	26	A	4	255	-	IV	14735126	14735147	21UR-5441	255	-	3	2
3931	IV	14735125	14735149	24	A	4	255	-	IV	14735126	14735147	21UR-5441	255	-	1	2
3936	IV	14748183	14748202	19	A	1	255	-	IV	14748179	14748200	21UR-5197	255	-	-4	2
3957	IV	14814623	14814662	39	A	4	255	-	IV	14814639	14814660	21UR-2739	255	-	16	2
3958	IV	14814633	14814662	29	A	12	255	-	IV	14814639	14814660	21UR-2739	255	-	6	2
3962	IV	14833785	14833838	53	A	3	255	-	IV	14833815	14833836	21UR-3747	255	-	30	2
3963	IV	14833791	14833838	47	A	7	255	-	IV	14833815	14833836	21UR-3747	255	-	24	2
3977	IV	14869604	14869625	21	G	3	255	-	IV	14869602	14869623	21UR-2834	255	-	-2	2
3982	IV	14882831	14882862	31	G	2	255	-	IV	14882839	14882860	21UR-4600	255	-	8	2
3997	IV	14943836	14943895	59	A	3	255	-	IV	14943872	14943893	21UR-2898	255	-	36	2
4015	IV	14978097	14978128	31	A	4	255	-	IV	14978105	14978126	21UR-4656	255	-	8	2
4047	IV	15071264	15071292	28	A	8	255	-	IV	15071269	15071290	21UR-6495	255	-	5	2
4049	IV	15071271	15071292	21	A	5	255	-	IV	15071269	15071290	21UR-6495	255	-	-2	2
4053	IV	15105620	15105651	31	G	4	255	-	IV	15105628	15105649	21UR-5357	255	-	8	2
4057	IV	15134890	15134943	53	A	2	255	-	IV	15134920	15134941	21UR-3650	255	-	30	2
4063	IV	15152003	15152035	32	A	7	255	-	IV	15152012	15152033	21UR-1267	255	-	9	2
4065	IV	15152004	15152035	31	A	1	255	-	IV	15152012	15152033	21UR-1267	255	-	8	2
4066	IV	15152012	15152035	23	A	6	255	-	IV	15152012	15152033	21UR-1267	255	-	0	2
4092	IV	15168938	15168969	31	G	9	255	-	IV	15168946	15168967	21UR-58	255	-	8	2
4096	IV	15168944	15168969	25	G	4	255	-	IV	15168946	15168967	21UR-58	255	-	2	2
4100	IV	15176725	15176758	33	A	4	255	-	IV	15176735	15176756	21UR-4187	255	-	10	2
4103	IV	15196810	15196857	47	A	4	255	-	IV	15196834	15196855	21UR-8948	255	-	24	2
4105	IV	15205485	15205517	32	A	2	255	-	IV	15205494	15205515	21UR-5781	255	-	9	2
4106	IV	15209600	15209651	51	A	1	255	-	IV	15209628	15209649	21UR-3925	255	-	28	2
4110	IV	15218562	15218581	19	G	1	255	-	IV	15218558	15218579	21UR-5366	255	-	-4	2
4113	IV	15219419	15219449	30	G	2	255	-	IV	15219426	15219447	21UR-6188	255	-	7	2
4136	IV	15281766	15281787	21	G	1	255	-	IV	15281764	15281785	21UR-4910	255	-	-2	2
4137	IV	15296709	15296739	30	A	1	255	-	IV	15296716	15296737	21UR-2679	255	-	7	2
4145	IV	15321795	15321826	31	A	13	255	-	IV	15321803	15321824	21UR-3439	255	-	8	2
4147	IV	15321796	15321826	30	A	4	255	-	IV	15321803	15321824	21UR-3439	255	-	7	2
4149	IV	15321797	15321826	29	A	7	255	-	IV	15321803	15321824	21UR-3439	255	-	6	2
4151	IV	15321799	15321826	27	A	10	255	-	IV	15321803	15321824	21UR-3439	255	-	4	2
4159	IV	15357981	15358018	37	A	2	255	-	IV	15357995	15358016	21UR-5457	255	-	14	2
4163	IV	15362979	15363005	26	G	7	255	-	IV	15362982	15363003	21UR-2875	255	-	3	2
4170	IV	15387749	15387771	22	G	3	255	-	IV	15387748	15387769	21UR-913	255	-	-1	2
4175	IV	15389727	15389758	31	G	5	255	-	IV	15389735	15389756	21UR-5334	255	-	8	2
4177	IV	15389729	15389758	29	G	15	255	-	IV	15389735	15389756	21UR-5334	255	-	6	2
4179	IV	15389730	15389758	28	G	7	255	-	IV	15389735	15389756	21UR-5334	255	-	5	2
4181	IV	15389731	15389758	27	G	5	255	-	IV	15389735	15389756	21UR-5334	255	-	4	2
4183	IV	15389732	15389758	26	G	5	255	-	IV	15389735	15389756	21UR-5334	255	-	3	2
4185	IV	15389733	15389758	25	G	4	255	-	IV	15389735	15389756	21UR-5334	255	-	2	2
4187	IV	15389736	15389758	22	G	9	255	-	IV	15389735	15389756	21UR-5334	255	-	-1	2
4189	IV	15389739	15389758	19	G	1	255	-	IV	15389735	15389756	21UR-5334	255	-	-4	2
4209	IV	15488740	15488787	47	T	3	255	-	IV	15488764	15488785	21UR-11696	255	-	24	2
4211	IV	15488747	15488784	37	A	5	255	-	IV	15488761	15488782	21UR-1573	255	-	14	2
4215	IV	15488749	15488784	35	A	6	255	-	IV	15488761	15488782	21UR-1573	255	-	12	2
4223	IV	15496261	15496308	47	A	5	255	-	IV	15496285	15496306	21UR-3511	255	-	24	2
4227	IV	15497189	15497216	27	G	7	255	-	IV	15497193	15497214	21UR-6575	255	-	4	2
4230	IV	15504496	15504522	26	A	13	255	-	IV	15504499	15504520	21UR-2474	255	-	3	2
4231	IV	15504497	15504522	25	A	8	255	-	IV	15504499	15504520	21UR-2474	255	-	2	2
4235	IV	15541877	15541908	31	G	3	255	-	IV	15541885	15541906	21UR-163	255	-	8	2
4239	IV	15545428	15545460	32	G	4	255	-	IV	15545437	15545458	21UR-3442	255	-	9	2
4241	IV	15545432	15545460	28	G	5	255	-	IV	15545437	15545458	21UR-3442	255	-	5	2
4243	IV	15545434	15545460	26	G	38	255	-	IV	15545437	15545458	21UR-3442	255	-	3	2
4245	IV	15545435	15545460	25	G	5	255	-	IV	15545437	15545458	21UR-3442	255	-	2	2
4247	IV	15545436	15545460	24	G	15	255	-	IV	15545437	15545458	21UR-3442	255	-	1	2
4249	IV	15548822	15548856	34	G	6	255	-	IV	15548833	15548854	21UR-12587	255	-	11	2
4250	IV	15548824	15548856	32	G	3	255	-	IV	15548833	15548854	21UR-12587	255	-	9	2
4253	IV	15550601	15550627	26	G	4	255	-	IV	15550604	15550625	21UR-3324	255	-	3	2
4258	IV	15580399	15580450	51	A	1	255	-	IV	15580427	15580448	21UR-4571	255	-	28	2
4261	IV	15589748	15589785	37	A	4	255	-	IV	15589762	15589783	21UR-5560	255	-	14	2
4263	IV	15592493	15592518	25	A	5	255	-	IV	15592495	15592516	21UR-156	255	-	2	2
4276	IV	15613942	15613968	26	A	6	255	-	IV	15613945	15613966	21UR-3309	255	-	3	2
4278	IV	15613946	15613968	22	A	4	255	-	IV	15613945	15613966	21UR-3309	255	-	-1	2
4280	IV	15615445	15615493	48	A	2	255	-	IV	15615470	15615491	21UR-2587	255	-	25	2
4286	IV	15648547	15648598	51	G	5	255	-	IV	15648575	15648596	21UR-9312	255	-	28	2
4287	IV	15657148	15657177	29	G	9	255	-	IV	15657154	15657175	21UR-5523	255	-	6	2
4291	IV	15657149	15657177	28	G	9	255	-	IV	15657154	15657175	21UR-5523	255	-	5	2
4293	IV	15657151	15657177	26	G	2	255	-	IV	15657154	15657175	21UR-5523	255	-	3	2
4303	IV	15684811	15684843	32	G	2	255	-	IV	15684820	15684841	21UR-10838	255	-	9	2
4311	IV	15704417	15704446	29	G	4	255	-	IV	15704423	15704444	21UR-1321	255	-	6	2
4312	IV	15707247	15707272	25	A	3	255	-	IV	15707249	15707270	21UR-1906	255	-	2	2
4315	IV	15722239	15722288	49	A	5	255	-	IV	15722265	15722286	21UR-4139	255	-	26	2
4316	IV	15722258	15722288	30	A	6	255	-	IV	15722265	15722286	21UR-4139	255	-	7	2
4343	IV	15812610	15812631	21	G	4	255	-	IV	15812608	15812629	21UR-2275	255	-	-2	2
4347	IV	15822007	15822030	23	G	6	255	-	IV	15822007	15822028	21UR-9970	255	-	0	2
4356	IV	15838641	15838674	33	A	4	255	-	IV	15838651	15838672	21UR-247	255	-	10	2
4358	IV	15838645	15838674	29	A	8	255	-	IV	15838651	15838672	21UR-247	255	-	6	2
4366	IV	15856165	15856193	28	A	6	255	-	IV	15856170	15856191	21UR-2576	255	-	5	2
4369	IV	15864166	15864204	38	A	4	255	-	IV	15864181	15864202	21UR-648	255	-	15	2
4372	IV	15864170	15864204	34	A	29	255	-	IV	15864181	15864202	21UR-648	255	-	11	2
4375	IV	15864173	15864204	31	A	7	255	-	IV	15864181	15864202	21UR-648	255	-	8	2
4378	IV	15864174	15864204	30	A	3	255	-	IV	15864181	15864202	21UR-648	255	-	7	2
4381	IV	15864176	15864204	28	A	9	255	-	IV	15864181	15864202	21UR-648	255	-	5	2
4384	IV	15864178	15864204	26	A	3	255	-	IV	15864181	15864202	21UR-648	255	-	3	2
4387	IV	15877239	15877299	60	A	1	255	-	IV	15877276	15877297	21UR-5087	255	-	37	2
4388	IV	15877254	15877299	45	A	9	255	-	IV	15877276	15877297	21UR-5087	255	-	22	2
4393	IV	15892596	15892626	30	A	4	255	-	IV	15892603	15892624	21UR-3374	255	-	7	2
4410	IV	15929378	15929408	30	G	9	255	-	IV	15929385	15929406	21UR-3901	255	-	7	2
4411	IV	15929384	15929408	24	G	3	255	-	IV	15929385	15929406	21UR-3901	255	-	1	2
4413	IV	15945773	15945804	31	A	8	255	-	IV	15945781	15945802	21UR-3743	255	-	8	2
4415	IV	15945774	15945804	30	A	15	255	-	IV	15945781	15945802	21UR-3743	255	-	7	2
4423	IV	15958986	15959026	40	G	3	255	-	IV	15959003	15959024	21UR-10825	255	-	17	2
4428	IV	15966944	15966980	36	A	4	255	-	IV	15966957	15966978	21UR-3975	255	-	13	2
4429	IV	15966945	15966980	35	A	2	255	-	IV	15966957	15966978	21UR-3975	255	-	12	2
4431	IV	15977185	15977215	30	A	4	255	-	IV	15977192	15977213	21UR-5139	255	-	7	2
4433	IV	15980163	15980181	18	A	1	255	-	IV	15980158	15980179	21UR-2725	255	-	-5	2
4439	IV	16019833	16019865	32	A	2	255	-	IV	16019842	16019863	21UR-13722	255	-	9	2
4440	IV	16022101	16022131	30	A	2	255	-	IV	16022108	16022129	21UR-781	255	-	7	2
4441	IV	16025543	16025572	29	A	4	255	-	IV	16025549	16025570	21UR-14	255	-	6	2
4442	IV	16025545	16025572	27	A	3	255	-	IV	16025549	16025570	21UR-14	255	-	4	2
4443	IV	16025550	16025572	22	A	7	255	-	IV	16025549	16025570	21UR-14	255	-	-1	2
4448	IV	16030574	16030610	36	A	3	255	-	IV	16030587	16030608	21UR-6519	255	-	13	2
4465	IV	16041604	16041623	19	A	1	255	-	IV	16041600	16041621	21UR-2016	255	-	-4	2
4467	IV	16043455	16043503	48	A	11	255	-	IV	16043480	16043501	21UR-1437	255	-	25	2
4469	IV	16043475	16043503	28	A	3	255	-	IV	16043480	16043501	21UR-1437	255	-	5	2
4471	IV	16043476	16043503	27	A	8	255	-	IV	16043480	16043501	21UR-1437	255	-	4	2
4473	IV	16043478	16043503	25	A	6	255	-	IV	16043480	16043501	21UR-1437	255	-	2	2
4477	IV	16052383	16052417	34	A	6	255	-	IV	16052394	16052415	21UR-2273	255	-	11	2
4479	IV	16052385	16052417	32	A	3	255	-	IV	16052394	16052415	21UR-2273	255	-	9	2
4495	IV	16060681	16060711	30	G	2	255	-	IV	16060688	16060709	21UR-5842	255	-	7	2
4496	IV	16060682	16060711	29	G	19	255	-	IV	16060688	16060709	21UR-5842	255	-	6	2
4497	IV	16060685	16060711	26	G	2	255	-	IV	16060688	16060709	21UR-5842	255	-	3	2
4500	IV	16061679	16061709	30	A	4	255	-	IV	16061686	16061707	21UR-5763	255	-	7	2
4503	IV	16061685	16061709	24	A	6	255	-	IV	16061686	16061707	21UR-5763	255	-	1	2
4506	IV	16061688	16061709	21	A	4	255	-	IV	16061686	16061707	21UR-5763	255	-	-2	2
4508	IV	16074082	16074112	30	A	4	255	-	IV	16074089	16074110	21UR-13715	255	-	7	2
4513	IV	16074088	16074110	22	A	5	255	-	IV	16074087	16074108	21UR-621	255	-	-1	2
4517	IV	16074090	16074110	20	A	4	255	-	IV	16074087	16074108	21UR-621	255	-	-3	2
4522	IV	16092739	16092759	20	A	3	255	-	IV	16092736	16092757	21UR-1895	255	-	-3	2
4527	IV	16116924	16116944	20	G	1	255	-	IV	16116921	16116942	21UR-948	255	-	-3	2
4534	IV	16137274	16137323	49	A	4	255	-	IV	16137300	16137321	21UR-908	255	-	26	2
4539	IV	16176432	16176464	32	G	4	255	-	IV	16176441	16176462	21UR-3499	255	-	9	2
4540	IV	16183238	16183264	26	A	3	255	-	IV	16183241	16183262	21UR-2530	255	-	3	2
4543	IV	16194035	16194058	23	A	5	255	-	IV	16194035	16194056	21UR-1919	255	-	0	2
4546	IV	16219464	16219524	60	A	1	255	-	IV	16219501	16219522	21UR-1416	255	-	37	2
4549	IV	16219485	16219524	39	A	4	255	-	IV	16219501	16219522	21UR-1416	255	-	16	2
4553	IV	16252296	16252332	36	A	3	255	-	IV	16252309	16252330	21UR-2870	255	-	13	2
4556	IV	16274990	16275016	26	G	3	255	-	IV	16274993	16275014	21UR-4989	255	-	3	2
4559	IV	16275905	16275940	35	A	7	255	-	IV	16275917	16275938	21UR-7270	255	-	12	2
4563	IV	16275908	16275940	32	A	5	255	-	IV	16275917	16275938	21UR-7270	255	-	9	2
4564	IV	16275910	16275940	30	A	4	255	-	IV	16275917	16275938	21UR-7270	255	-	7	2
4566	IV	16275912	16275940	28	A	2	255	-	IV	16275917	16275938	21UR-7270	255	-	5	2
4574	IV	16369338	16369368	30	G	5	255	-	IV	16369345	16369366	21UR-13729	255	-	7	2
4576	IV	16369338	16369371	33	A	1	255	-	IV	16369348	16369369	21UR-1575	255	-	10	2
4580	IV	16369341	16369368	27	G	5	255	-	IV	16369345	16369366	21UR-13729	255	-	4	2
4583	IV	16369344	16369368	24	G	7	255	-	IV	16369345	16369366	21UR-13729	255	-	1	2
4584	IV	16382659	16382685	26	A	2	255	-	IV	16382662	16382683	21UR-3939	255	-	3	2
4585	IV	16384147	16384177	30	G	1	255	-	IV	16384154	16384175	21UR-2903	255	-	7	2
4586	IV	16384148	16384177	29	G	2	255	-	IV	16384154	16384175	21UR-2903	255	-	6	2
4587	IV	16384149	16384177	28	G	9	255	-	IV	16384154	16384175	21UR-2903	255	-	5	2
4588	IV	16384153	16384177	24	G	5	255	-	IV	16384154	16384175	21UR-2903	255	-	1	2
4589	IV	16386632	16386655	23	A	2	255	-	IV	16386632	16386653	21UR-4035	255	-	0	2
4592	IV	16393092	16393147	55	G	3	255	-	IV	16393124	16393145	21UR-1995	255	-	32	2
4593	IV	16393114	16393147	33	G	4	255	-	IV	16393124	16393145	21UR-1995	255	-	10	2
4601	IV	16453621	16453670	49	A	6	255	-	IV	16453647	16453668	21UR-430	255	-	26	2
4605	IV	16453638	16453670	32	A	5	255	-	IV	16453647	16453668	21UR-430	255	-	9	2
4609	IV	16453640	16453670	30	A	2	255	-	IV	16453647	16453668	21UR-430	255	-	7	2
4611	IV	16453815	16453867	52	A	3	255	-	IV	16453844	16453865	21UR-2266	255	-	29	2
4612	IV	16474435	16474465	30	G	6	255	-	IV	16474442	16474463	21UR-4983	255	-	7	2
4613	IV	16474436	16474465	29	G	6	255	-	IV	16474442	16474463	21UR-4983	255	-	6	2
4614	IV	16536108	16536137	29	G	3	255	-	IV	16536114	16536135	21UR-2623	255	-	6	2
4616	IV	16536109	16536137	28	G	4	255	-	IV	16536114	16536135	21UR-2623	255	-	5	2
4618	IV	16537897	16537924	27	A	1	255	-	IV	16537901	16537922	21UR-1909	255	-	4	2
4619	IV	16537898	16537924	26	A	10	255	-	IV	16537901	16537922	21UR-1909	255	-	3	2
4623	IV	16558621	16558650	29	G	1	255	-	IV	16558627	16558648	21UR-5680	255	-	6	2
4624	IV	16562702	16562734	32	G	2	255	-	IV	16562711	16562732	21UR-4359	255	-	9	2
4625	IV	16563993	16564017	24	A	3	255	-	IV	16563994	16564015	21UR-4475	255	-	1	2
4645	IV	16609205	16609237	32	A	4	255	-	IV	16609214	16609235	21UR-2141	255	-	9	2
4647	IV	16611086	16611136	50	G	1	255	-	IV	16611113	16611134	21UR-5802	255	-	27	2
4648	IV	16611099	16611136	37	G	3	255	-	IV	16611113	16611134	21UR-5802	255	-	14	2
4657	IV	16672210	16672243	33	G	5	255	-	IV	16672220	16672241	21UR-5827	255	-	10	2
4659	IV	16677182	16677212	30	G	2	255	-	IV	16677189	16677210	21UR-736	255	-	7	2
4661	IV	16678393	16678427	34	A	2	255	-	IV	16678404	16678425	21UR-6789	255	-	11	2
4663	IV	16678402	16678427	25	A	5	255	-	IV	16678404	16678425	21UR-6789	255	-	2	2
4666	IV	16683068	16683102	34	A	1	255	-	IV	16683079	16683100	21UR-9209	255	-	11	2
4667	IV	16685004	16685030	26	A	3	255	-	IV	16685007	16685028	21UR-9580	255	-	3	2
4672	IV	16698426	16698456	30	A	3	255	-	IV	16698433	16698454	21UR-11297	255	-	7	2
4680	IV	16716258	16716287	29	A	6	255	-	IV	16716264	16716285	21UR-3642	255	-	6	2
4691	IV	16792238	16792266	28	A	2	255	-	IV	16792243	16792264	21UR-3701	255	-	5	2
4694	IV	16831308	16831335	27	G	5	255	-	IV	16831312	16831333	21UR-397	255	-	4	2
4696	IV	16835234	16835262	28	A	10	255	-	IV	16835239	16835260	21UR-51	255	-	5	2
4704	IV	16885785	16885833	48	A	5	255	-	IV	16885810	16885831	21UR-2572	255	-	25	2
4706	IV	16905960	16905993	33	G	6	255	-	IV	16905970	16905991	21UR-2089	255	-	10	2
4709	IV	16912470	16912502	32	A	5	255	-	IV	16912479	16912500	21UR-5311	255	-	9	2
4711	IV	16975384	16975412	28	G	2	255	-	IV	16975389	16975410	21UR-3529	255	-	5	2
4714	IV	16982369	16982400	31	A	5	255	-	IV	16982377	16982398	21UR-4725	255	-	8	2
4715	IV	17026777	17026803	26	G	3	255	-	IV	17026780	17026801	21UR-5297	255	-	3	2
4716	IV	17032894	17032924	30	A	8	255	-	IV	17032901	17032922	21UR-5165	255	-	7	2
4717	IV	17047574	17047594	20	A	6	255	-	IV	17047571	17047592	21UR-2300	255	-	-3	2
4726	IV	17151822	17151849	27	G	6	255	-	IV	17151826	17151847	21UR-1932	255	-	4	2
4735	IV	17186501	17186527	26	A	1	255	-	IV	17186504	17186525	21UR-258	255	-	3	2
4905	IV	5607739	5607771	32	A	6	255	-	IV	5607748	5607769	21UR-3187	255	-	9	2
4906	IV	5607740	5607771	31	A	4	255	-	IV	5607748	5607769	21UR-3187	255	-	8	2
4907	IV	5616532	5616562	30	G	1	255	-	IV	5616539	5616560	21UR-6506	255	-	7	2
4910	IV	5705142	5705171	29	G	3	255	-	IV	5705148	5705169	21UR-7208	255	-	6	2
4912	IV	5705144	5705171	27	G	6	255	-	IV	5705148	5705169	21UR-7208	255	-	4	2
4924	IV	6016855	6016891	36	G	1	255	-	IV	6016868	6016889	21UR-6521	255	-	13	2
4930	IV	6065656	6065682	26	A	6	255	-	IV	6065659	6065680	21UR-5906	255	-	3	2
4931	IV	6077488	6077534	46	A	5	255	-	IV	6077511	6077532	21UR-10215	255	-	23	2
4934	IV	6171418	6171444	26	A	6	255	-	IV	6171421	6171442	21UR-3844	255	-	3	2
5031	IV	8428663	8428738	75	A	180	255	-	IV	8428715	8428736	21UR-2844	255	-	52	2
5033	IV	8428666	8428738	72	A	7	255	-	IV	8428715	8428736	21UR-2844	255	-	49	2
5034	IV	8428667	8428738	71	A	52	255	-	IV	8428715	8428736	21UR-2844	255	-	48	2
5036	IV	8428668	8428738	70	A	28	255	-	IV	8428715	8428736	21UR-2844	255	-	47	2
5037	IV	8428669	8428738	69	A	6	255	-	IV	8428715	8428736	21UR-2844	255	-	46	2
5038	IV	8428671	8428738	67	A	3	255	-	IV	8428715	8428736	21UR-2844	255	-	44	2
5039	IV	8428672	8428738	66	A	4	255	-	IV	8428715	8428736	21UR-2844	255	-	43	2
5041	IV	8428673	8428738	65	A	12	255	-	IV	8428715	8428736	21UR-2844	255	-	42	2
5042	IV	8428674	8428738	64	A	9	255	-	IV	8428715	8428736	21UR-2844	255	-	41	2
5043	IV	8428676	8428738	62	A	678	255	-	IV	8428715	8428736	21UR-2844	255	-	39	2
5045	IV	8428677	8428738	61	A	1725	255	-	IV	8428715	8428736	21UR-2844	255	-	38	2
5050	IV	8428680	8428738	58	A	11	255	-	IV	8428715	8428736	21UR-2844	255	-	35	2
5051	IV	8428681	8428738	57	A	44	255	-	IV	8428715	8428736	21UR-2844	255	-	34	2
5052	IV	8428682	8428738	56	A	22	255	-	IV	8428715	8428736	21UR-2844	255	-	33	2
5053	IV	8428684	8428738	54	A	243	255	-	IV	8428715	8428736	21UR-2844	255	-	31	2
5056	IV	8428701	8428738	37	A	2	255	-	IV	8428715	8428736	21UR-2844	255	-	14	2
5057	IV	8428702	8428738	36	A	187	255	-	IV	8428715	8428736	21UR-2844	255	-	13	2
5058	IV	8428703	8428738	35	A	2481	255	-	IV	8428715	8428736	21UR-2844	255	-	12	2
5062	IV	8428705	8428738	33	A	10	255	-	IV	8428715	8428736	21UR-2844	255	-	10	2
5063	IV	8428707	8428738	31	A	1808	255	-	IV	8428715	8428736	21UR-2844	255	-	8	2
5064	IV	8428709	8428738	29	A	27	255	-	IV	8428715	8428736	21UR-2844	255	-	6	2
5065	IV	8428710	8428738	28	A	68	255	-	IV	8428715	8428736	21UR-2844	255	-	5	2
5066	IV	8428712	8428738	26	A	21	255	-	IV	8428715	8428736	21UR-2844	255	-	3	2
5067	IV	8428717	8428738	21	A	1	255	-	IV	8428715	8428736	21UR-2844	255	-	-2	2
5121	IV	9131054	9131081	27	A	1	255	-	IV	9131058	9131079	21UR-3	255	-	4	2
3961	IV	14816660	14816690	30	G	1	255	+	IV	14816662	14816683	piRNA_type_12022_IV-14816662_pos_20.366420904	255	+	2	7
4297	IV	15677897	15677952	55	G	2	255	+	IV	15677899	15677920	piRNA_type_11685_IV-15677899_pos_16.8892562308	255	+	2	32
4298	IV	15677897	15677952	55	G	2	255	+	IV	15677899	15677920	piRNA_type_11686_IV-15677899_pos_16.8892562308	255	+	2	32
4922	IV	5976190	5976221	31	A	3	255	+	IV	5976192	5976213	piRNA_type_11514_IV-5976192_pos_15.5763676888	255	+	2	8
4344	IV	15814594	15814624	30	G	7	255	-	IV	15814601	15814622	piRNA_type_165_IV-15814601_neg_7.28041859163	255	-	7	2
4571	IV	16357770	16357797	27	A	4	255	-	IV	16357774	16357795	piRNA_type_11014_IV-16357774_neg_12.2098593989	255	-	4	2
