V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
54372	IV	15963090	15963108	18	A	6	255	+	IV	15963092	15963113	21UR-4377	255	+	2	-5
54374	IV	15963090	15963111	21	A	3	255	+	IV	15963092	15963113	21UR-4377	255	+	2	-2
54376	IV	15963090	15963114	24	A	8	255	+	IV	15963092	15963113	21UR-4377	255	+	2	1
54378	IV	15963090	15963127	37	A	6	255	+	IV	15963092	15963113	21UR-4377	255	+	2	14
54380	IV	15963090	15963128	38	A	47	255	+	IV	15963092	15963113	21UR-4377	255	+	2	15
54382	IV	15963090	15963132	42	A	5	255	+	IV	15963092	15963113	21UR-4377	255	+	2	19
54384	IV	15963090	15963133	43	A	5	255	+	IV	15963092	15963113	21UR-4377	255	+	2	20
54386	IV	15963090	15963134	44	A	1	255	+	IV	15963092	15963113	21UR-4377	255	+	2	21
54388	IV	15963090	15963135	45	A	3	255	+	IV	15963092	15963113	21UR-4377	255	+	2	22
54390	IV	15963090	15963136	46	A	8	255	+	IV	15963092	15963113	21UR-4377	255	+	2	23
54392	IV	15963090	15963139	49	A	9	255	+	IV	15963092	15963113	21UR-4377	255	+	2	26
54394	IV	15963090	15963143	53	A	8	255	+	IV	15963092	15963113	21UR-4377	255	+	2	30
54396	IV	15963090	15963149	59	A	1	255	+	IV	15963092	15963113	21UR-4377	255	+	2	36
54398	IV	15963090	15963155	65	A	3	255	+	IV	15963092	15963113	21UR-4377	255	+	2	42
54400	IV	15963090	15963156	66	A	2	255	+	IV	15963092	15963113	21UR-4377	255	+	2	43
54437	IV	15973136	15973155	19	A	1	255	+	IV	15973138	15973159	21UR-692	255	+	2	-4
54449	IV	15975733	15975766	33	A	4	255	+	IV	15975735	15975756	21UR-6288	255	+	2	10
54472	IV	15979988	15980007	19	A	3	255	+	IV	15979990	15980011	21UR-6445	255	+	2	-4
54474	IV	15979988	15980033	45	A	3	255	+	IV	15979990	15980011	21UR-6445	255	+	2	22
54476	IV	15979988	15980042	54	A	4	255	+	IV	15979990	15980011	21UR-6445	255	+	2	31
54478	IV	15979988	15980044	56	A	1	255	+	IV	15979990	15980011	21UR-6445	255	+	2	33
54492	IV	15980473	15980499	26	A	7	255	+	IV	15980475	15980496	21UR-3093	255	+	2	3
54493	IV	15980473	15980523	50	A	8	255	+	IV	15980475	15980496	21UR-3093	255	+	2	27
54494	IV	15980473	15980548	75	A	1	255	+	IV	15980475	15980496	21UR-3093	255	+	2	52
54498	IV	15984797	15984827	30	A	4	255	+	IV	15984799	15984820	21UR-8660	255	+	2	7
54519	IV	16003004	16003059	55	G	1	255	+	IV	16003006	16003027	21UR-1585	255	+	2	32
54520	IV	16004712	16004743	31	A	5	255	+	IV	16004714	16004735	21UR-15689	255	+	2	8
54521	IV	16004712	16004745	33	A	2	255	+	IV	16004714	16004735	21UR-15689	255	+	2	10
54522	IV	16005210	16005238	28	A	1	255	+	IV	16005212	16005233	21UR-7883	255	+	2	5
54540	IV	16013410	16013462	52	G	5	255	+	IV	16013412	16013433	21UR-4287	255	+	2	29
54551	IV	16015907	16015939	32	G	2	255	+	IV	16015909	16015930	21UR-384	255	+	2	9
54552	IV	16015907	16015945	38	G	7	255	+	IV	16015909	16015930	21UR-384	255	+	2	15
54555	IV	16018629	16018671	42	A	12	255	+	IV	16018631	16018652	21UR-196	255	+	2	19
54563	IV	16021587	16021616	29	G	4	255	+	IV	16021589	16021610	21UR-2207	255	+	2	6
54567	IV	16021587	16021650	63	G	1	255	+	IV	16021589	16021610	21UR-2207	255	+	2	40
54624	IV	16026409	16026457	48	G	2	255	+	IV	16026411	16026432	21UR-7072	255	+	2	25
54632	IV	16027061	16027098	37	A	3	255	+	IV	16027063	16027084	21UR-1237	255	+	2	14
54640	IV	16029291	16029311	20	A	1	255	+	IV	16029293	16029314	21UR-2569	255	+	2	-3
54642	IV	16029291	16029320	29	A	6	255	+	IV	16029293	16029314	21UR-2569	255	+	2	6
54644	IV	16029291	16029323	32	A	5	255	+	IV	16029293	16029314	21UR-2569	255	+	2	9
54646	IV	16029291	16029324	33	A	1	255	+	IV	16029293	16029314	21UR-2569	255	+	2	10
54648	IV	16029291	16029325	34	A	4	255	+	IV	16029293	16029314	21UR-2569	255	+	2	11
54650	IV	16029291	16029333	42	A	1	255	+	IV	16029293	16029314	21UR-2569	255	+	2	19
54653	IV	16029633	16029656	23	A	1	255	+	IV	16029635	16029656	21UR-2573	255	+	2	0
54666	IV	16033008	16033034	26	G	13	255	+	IV	16033010	16033031	21UR-5975	255	+	2	3
54667	IV	16033008	16033058	50	G	3	255	+	IV	16033010	16033031	21UR-5975	255	+	2	27
54669	IV	16033322	16033340	18	A	2	255	+	IV	16033324	16033345	21UR-5303	255	+	2	-5
54670	IV	16033322	16033343	21	A	2	255	+	IV	16033324	16033345	21UR-5303	255	+	2	-2
54671	IV	16033549	16033569	20	A	1	255	+	IV	16033551	16033572	21UR-3180	255	+	2	-3
54672	IV	16033549	16033574	25	A	5	255	+	IV	16033551	16033572	21UR-3180	255	+	2	2
54673	IV	16033549	16033575	26	A	1	255	+	IV	16033551	16033572	21UR-3180	255	+	2	3
54674	IV	16033549	16033577	28	A	13	255	+	IV	16033551	16033572	21UR-3180	255	+	2	5
54675	IV	16033549	16033579	30	A	1	255	+	IV	16033551	16033572	21UR-3180	255	+	2	7
54676	IV	16033549	16033580	31	A	7	255	+	IV	16033551	16033572	21UR-3180	255	+	2	8
54677	IV	16033549	16033582	33	A	2	255	+	IV	16033551	16033572	21UR-3180	255	+	2	10
54678	IV	16033549	16033583	34	A	6	255	+	IV	16033551	16033572	21UR-3180	255	+	2	11
54679	IV	16033549	16033584	35	A	10	255	+	IV	16033551	16033572	21UR-3180	255	+	2	12
54680	IV	16033549	16033588	39	A	7	255	+	IV	16033551	16033572	21UR-3180	255	+	2	16
54681	IV	16033549	16033589	40	A	4	255	+	IV	16033551	16033572	21UR-3180	255	+	2	17
54682	IV	16033549	16033593	44	A	5	255	+	IV	16033551	16033572	21UR-3180	255	+	2	21
54683	IV	16033549	16033594	45	A	1	255	+	IV	16033551	16033572	21UR-3180	255	+	2	22
54684	IV	16033549	16033595	46	A	2	255	+	IV	16033551	16033572	21UR-3180	255	+	2	23
54685	IV	16033805	16033832	27	A	1	255	+	IV	16033807	16033828	21UR-2676	255	+	2	4
54686	IV	16033805	16033834	29	A	2	255	+	IV	16033807	16033828	21UR-2676	255	+	2	6
54687	IV	16033805	16033836	31	A	1	255	+	IV	16033807	16033828	21UR-2676	255	+	2	8
54688	IV	16035025	16035075	50	A	3	255	+	IV	16035027	16035048	21UR-61	255	+	2	27
54710	IV	16041084	16041107	23	A	1	255	+	IV	16041086	16041107	21UR-5504	255	+	2	0
54714	IV	16041084	16041113	29	A	4	255	+	IV	16041086	16041107	21UR-5504	255	+	2	6
54755	IV	16045694	16045732	38	G	3	255	+	IV	16045696	16045717	21UR-13412	255	+	2	15
54758	IV	16046296	16046314	18	A	2	255	+	IV	16046298	16046319	21UR-3219	255	+	2	-5
54809	IV	16054502	16054540	38	A	5	255	+	IV	16054504	16054525	21UR-968	255	+	2	15
54810	IV	16054502	16054572	70	A	1	255	+	IV	16054504	16054525	21UR-968	255	+	2	47
54818	IV	16054763	16054787	24	A	5	255	+	IV	16054765	16054786	21UR-3539	255	+	2	1
54822	IV	16054763	16054793	30	A	14	255	+	IV	16054765	16054786	21UR-3539	255	+	2	7
54827	IV	16056361	16056431	70	A	1	255	+	IV	16056363	16056384	21UR-3055	255	+	2	47
54828	IV	16056361	16056433	72	A	1	255	+	IV	16056363	16056384	21UR-3055	255	+	2	49
54831	IV	16058522	16058553	31	A	3	255	+	IV	16058524	16058545	21UR-7334	255	+	2	8
54832	IV	16058522	16058581	59	A	1	255	+	IV	16058524	16058545	21UR-7334	255	+	2	36
54888	IV	16069170	16069208	38	G	9	255	+	IV	16069172	16069193	21UR-4449	255	+	2	15
54967	IV	16076873	16076915	42	A	2	255	+	IV	16076875	16076896	21UR-2122	255	+	2	19
54968	IV	16076873	16076918	45	A	5	255	+	IV	16076875	16076896	21UR-2122	255	+	2	22
54969	IV	16078063	16078109	46	A	3	255	+	IV	16078065	16078086	21UR-14458	255	+	2	23
54972	IV	16079838	16079875	37	A	4	255	+	IV	16079840	16079861	21UR-5212	255	+	2	14
54976	IV	16081136	16081172	36	A	3	255	+	IV	16081138	16081159	21UR-7193	255	+	2	13
54977	IV	16081136	16081174	38	A	9	255	+	IV	16081138	16081159	21UR-7193	255	+	2	15
54978	IV	16081136	16081202	66	A	1	255	+	IV	16081138	16081159	21UR-7193	255	+	2	43
54979	IV	16081562	16081590	28	A	4	255	+	IV	16081564	16081585	21UR-1821	255	+	2	5
54997	IV	16082676	16082695	19	A	2	255	+	IV	16082678	16082699	21UR-6811	255	+	2	-4
54999	IV	16082676	16082697	21	A	3	255	+	IV	16082678	16082699	21UR-6811	255	+	2	-2
55001	IV	16082676	16082702	26	A	8	255	+	IV	16082678	16082699	21UR-6811	255	+	2	3
55003	IV	16082676	16082703	27	A	5	255	+	IV	16082678	16082699	21UR-6811	255	+	2	4
55012	IV	16083373	16083392	19	A	3	255	+	IV	16083375	16083396	21UR-6361	255	+	2	-4
55014	IV	16083373	16083395	22	A	9	255	+	IV	16083375	16083396	21UR-6361	255	+	2	-1
55016	IV	16083373	16083415	42	A	6	255	+	IV	16083375	16083396	21UR-6361	255	+	2	19
55018	IV	16084730	16084778	48	G	3	255	+	IV	16084732	16084753	21UR-2602	255	+	2	25
55055	IV	16098578	16098614	36	A	1	255	+	IV	16098580	16098601	21UR-6640	255	+	2	13
55058	IV	16101037	16101062	25	A	13	255	+	IV	16101039	16101060	21UR-1544	255	+	2	2
55059	IV	16101037	16101063	26	A	1	255	+	IV	16101039	16101060	21UR-1544	255	+	2	3
55060	IV	16101037	16101065	28	A	2	255	+	IV	16101039	16101060	21UR-1544	255	+	2	5
55061	IV	16101037	16101068	31	A	10	255	+	IV	16101039	16101060	21UR-1544	255	+	2	8
55062	IV	16101037	16101077	40	A	12	255	+	IV	16101039	16101060	21UR-1544	255	+	2	17
55063	IV	16101037	16101086	49	A	5	255	+	IV	16101039	16101060	21UR-1544	255	+	2	26
55064	IV	16101308	16101348	40	A	3	255	+	IV	16101310	16101331	21UR-2701	255	+	2	17
55066	IV	16101308	16101356	48	A	2	255	+	IV	16101310	16101331	21UR-2701	255	+	2	25
55068	IV	16104086	16104136	50	A	5	255	+	IV	16104088	16104109	21UR-226	255	+	2	27
55069	IV	16105017	16105047	30	A	1	255	+	IV	16105019	16105040	21UR-10160	255	+	2	7
55080	IV	16107308	16107334	26	G	11	255	+	IV	16107310	16107331	21UR-4857	255	+	2	3
55083	IV	16107308	16107340	32	G	2	255	+	IV	16107310	16107331	21UR-4857	255	+	2	9
55086	IV	16107308	16107342	34	G	5	255	+	IV	16107310	16107331	21UR-4857	255	+	2	11
55095	IV	16109326	16109363	37	A	6	255	+	IV	16109328	16109349	21UR-9468	255	+	2	14
55137	IV	16116678	16116746	68	G	2	255	+	IV	16116680	16116701	21UR-1809	255	+	2	45
55141	IV	16117712	16117736	24	G	9	255	+	IV	16117714	16117735	21UR-9317	255	+	2	1
55143	IV	16119418	16119469	51	A	6	255	+	IV	16119420	16119441	21UR-4532	255	+	2	28
55145	IV	16119418	16119470	52	A	3	255	+	IV	16119420	16119441	21UR-4532	255	+	2	29
55147	IV	16119418	16119488	70	A	1	255	+	IV	16119420	16119441	21UR-4532	255	+	2	47
55149	IV	16123085	16123109	24	A	4	255	+	IV	16123087	16123108	21UR-3614	255	+	2	1
55150	IV	16123085	16123122	37	A	9	255	+	IV	16123087	16123108	21UR-3614	255	+	2	14
55151	IV	16123085	16123136	51	A	2	255	+	IV	16123087	16123108	21UR-3614	255	+	2	28
55152	IV	16123085	16123137	52	A	2	255	+	IV	16123087	16123108	21UR-3614	255	+	2	29
55153	IV	16123085	16123139	54	A	1	255	+	IV	16123087	16123108	21UR-3614	255	+	2	31
55154	IV	16123085	16123146	61	A	2	255	+	IV	16123087	16123108	21UR-3614	255	+	2	38
55155	IV	16123085	16123151	66	A	3	255	+	IV	16123087	16123108	21UR-3614	255	+	2	43
55158	IV	16123661	16123682	21	A	10	255	+	IV	16123663	16123684	21UR-4962	255	+	2	-2
55159	IV	16123661	16123711	50	A	6	255	+	IV	16123663	16123684	21UR-4962	255	+	2	27
55161	IV	16124784	16124810	26	A	9	255	+	IV	16124786	16124807	21UR-2523	255	+	2	3
55164	IV	16124784	16124811	27	A	7	255	+	IV	16124786	16124807	21UR-2523	255	+	2	4
55167	IV	16124784	16124812	28	A	1	255	+	IV	16124786	16124807	21UR-2523	255	+	2	5
55170	IV	16124784	16124814	30	A	3	255	+	IV	16124786	16124807	21UR-2523	255	+	2	7
55173	IV	16124784	16124827	43	A	6	255	+	IV	16124786	16124807	21UR-2523	255	+	2	20
55175	IV	16125848	16125876	28	G	4	255	+	IV	16125850	16125871	21UR-3695	255	+	2	5
55178	IV	16125848	16125891	43	G	6	255	+	IV	16125850	16125871	21UR-3695	255	+	2	20
55184	IV	16130412	16130456	44	G	7	255	+	IV	16130414	16130435	21UR-964	255	+	2	21
55185	IV	16130748	16130781	33	A	8	255	+	IV	16130750	16130771	21UR-1116	255	+	2	10
55187	IV	16130748	16130810	62	A	1	255	+	IV	16130750	16130771	21UR-1116	255	+	2	39
55189	IV	16131644	16131671	27	A	3	255	+	IV	16131646	16131667	21UR-7015	255	+	2	4
55190	IV	16131644	16131672	28	A	3	255	+	IV	16131646	16131667	21UR-7015	255	+	2	5
55191	IV	16131644	16131676	32	A	4	255	+	IV	16131646	16131667	21UR-7015	255	+	2	9
55192	IV	16131754	16131788	34	A	10	255	+	IV	16131756	16131777	21UR-1083	255	+	2	11
55193	IV	16131754	16131792	38	A	3	255	+	IV	16131756	16131777	21UR-1083	255	+	2	15
55194	IV	16131754	16131797	43	A	8	255	+	IV	16131756	16131777	21UR-1083	255	+	2	20
55195	IV	16131754	16131825	71	A	1	255	+	IV	16131756	16131777	21UR-1083	255	+	2	48
55196	IV	16134541	16134582	41	G	4	255	+	IV	16134543	16134564	21UR-2280	255	+	2	18
55198	IV	16135409	16135452	43	A	2	255	+	IV	16135411	16135432	21UR-2503	255	+	2	20
55199	IV	16135409	16135456	47	A	1	255	+	IV	16135411	16135432	21UR-2503	255	+	2	24
55200	IV	16135409	16135457	48	A	8	255	+	IV	16135411	16135432	21UR-2503	255	+	2	25
55201	IV	16135409	16135458	49	A	4	255	+	IV	16135411	16135432	21UR-2503	255	+	2	26
55202	IV	16135409	16135459	50	A	2	255	+	IV	16135411	16135432	21UR-2503	255	+	2	27
55203	IV	16135409	16135460	51	A	23	255	+	IV	16135411	16135432	21UR-2503	255	+	2	28
55204	IV	16135409	16135463	54	A	3	255	+	IV	16135411	16135432	21UR-2503	255	+	2	31
55205	IV	16135409	16135471	62	A	2	255	+	IV	16135411	16135432	21UR-2503	255	+	2	39
55206	IV	16136278	16136309	31	G	2	255	+	IV	16136280	16136301	21UR-2218	255	+	2	8
55222	IV	16137919	16137976	57	A	6	255	+	IV	16137921	16137942	21UR-7475	255	+	2	34
55229	IV	16139330	16139399	69	A	3	255	+	IV	16139332	16139353	21UR-10918	255	+	2	46
55230	IV	16140008	16140032	24	A	3	255	+	IV	16140010	16140031	21UR-2812	255	+	2	1
55233	IV	16140011	16140031	20	A	4	255	+	IV	16140013	16140034	21UR-12806	255	+	2	-3
55234	IV	16140840	16140876	36	A	4	255	+	IV	16140842	16140863	21UR-923	255	+	2	13
55239	IV	16144647	16144681	34	A	10	255	+	IV	16144649	16144670	21UR-1121	255	+	2	11
55240	IV	16144985	16145019	34	A	4	255	+	IV	16144987	16145008	21UR-339	255	+	2	11
55242	IV	16146291	16146320	29	A	3	255	+	IV	16146293	16146314	21UR-3554	255	+	2	6
55245	IV	16149731	16149780	49	G	4	255	+	IV	16149733	16149754	21UR-4390	255	+	2	26
55254	IV	16151047	16151072	25	A	10	255	+	IV	16151049	16151070	21UR-15619	255	+	2	2
55257	IV	16156082	16156130	48	A	1	255	+	IV	16156084	16156105	21UR-3276	255	+	2	25
55263	IV	16157940	16157971	31	A	5	255	+	IV	16157942	16157963	21UR-7800	255	+	2	8
55264	IV	16163469	16163503	34	A	4	255	+	IV	16163471	16163492	21UR-153	255	+	2	11
55265	IV	16163579	16163606	27	A	12	255	+	IV	16163581	16163602	21UR-8985	255	+	2	4
55273	IV	16166190	16166230	40	A	4	255	+	IV	16166192	16166213	21UR-624	255	+	2	17
55276	IV	16166193	16166212	19	G	1	255	+	IV	16166195	16166216	21UR-10714	255	+	2	-4
55279	IV	16167167	16167215	48	G	2	255	+	IV	16167169	16167190	21UR-1398	255	+	2	25
55280	IV	16167635	16167653	18	A	3	255	+	IV	16167637	16167658	21UR-2814	255	+	2	-5
55281	IV	16167635	16167657	22	A	31	255	+	IV	16167637	16167658	21UR-2814	255	+	2	-1
55282	IV	16167635	16167658	23	A	1	255	+	IV	16167637	16167658	21UR-2814	255	+	2	0
55283	IV	16167635	16167662	27	A	6	255	+	IV	16167637	16167658	21UR-2814	255	+	2	4
55284	IV	16167635	16167669	34	A	1	255	+	IV	16167637	16167658	21UR-2814	255	+	2	11
55285	IV	16167635	16167682	47	A	3	255	+	IV	16167637	16167658	21UR-2814	255	+	2	24
55286	IV	16167635	16167694	59	A	1	255	+	IV	16167637	16167658	21UR-2814	255	+	2	36
55287	IV	16170407	16170460	53	A	2	255	+	IV	16170409	16170430	21UR-5	255	+	2	30
55289	IV	16171739	16171779	40	G	3	255	+	IV	16171741	16171762	21UR-5392	255	+	2	17
55290	IV	16171739	16171789	50	G	2	255	+	IV	16171741	16171762	21UR-5392	255	+	2	27
55291	IV	16171739	16171792	53	G	1	255	+	IV	16171741	16171762	21UR-5392	255	+	2	30
55293	IV	16174411	16174433	22	A	1	255	+	IV	16174413	16174434	21UR-9604	255	+	2	-1
55310	IV	16177378	16177413	35	A	2	255	+	IV	16177380	16177401	21UR-2221	255	+	2	12
55341	IV	16188720	16188749	29	A	6	255	+	IV	16188722	16188743	21UR-5990	255	+	2	6
55343	IV	16188720	16188759	39	A	8	255	+	IV	16188722	16188743	21UR-5990	255	+	2	16
55345	IV	16188720	16188767	47	A	1	255	+	IV	16188722	16188743	21UR-5990	255	+	2	24
55356	IV	16190282	16190336	54	A	11	255	+	IV	16190284	16190305	21UR-3348	255	+	2	31
55368	IV	16193387	16193454	67	A	4	255	+	IV	16193389	16193410	21UR-2566	255	+	2	44
55382	IV	16199358	16199387	29	G	4	255	+	IV	16199360	16199381	21UR-6419	255	+	2	6
55384	IV	16202871	16202899	28	A	4	255	+	IV	16202873	16202894	21UR-2492	255	+	2	5
55386	IV	16202871	16202917	46	A	2	255	+	IV	16202873	16202894	21UR-2492	255	+	2	23
55388	IV	16202871	16202919	48	A	5	255	+	IV	16202873	16202894	21UR-2492	255	+	2	25
55390	IV	16202871	16202946	75	A	1	255	+	IV	16202873	16202894	21UR-2492	255	+	2	52
55398	IV	16205480	16205511	31	A	3	255	+	IV	16205482	16205503	21UR-2928	255	+	2	8
55401	IV	16205483	16205501	18	G	4	255	+	IV	16205485	16205506	21UR-10916	255	+	2	-5
55406	IV	16207488	16207548	60	A	2	255	+	IV	16207490	16207511	21UR-5379	255	+	2	37
55410	IV	16208483	16208521	38	A	3	255	+	IV	16208485	16208506	21UR-1120	255	+	2	15
55420	IV	16210180	16210204	24	A	5	255	+	IV	16210182	16210203	21UR-7654	255	+	2	1
55421	IV	16210180	16210211	31	A	5	255	+	IV	16210182	16210203	21UR-7654	255	+	2	8
55422	IV	16210180	16210220	40	A	2	255	+	IV	16210182	16210203	21UR-7654	255	+	2	17
55423	IV	16210180	16210222	42	A	2	255	+	IV	16210182	16210203	21UR-7654	255	+	2	19
55424	IV	16211361	16211381	20	A	6	255	+	IV	16211363	16211384	21UR-4193	255	+	2	-3
55425	IV	16211361	16211390	29	A	3	255	+	IV	16211363	16211384	21UR-4193	255	+	2	6
55427	IV	16212105	16212145	40	A	1	255	+	IV	16212107	16212128	21UR-11693	255	+	2	17
55434	IV	16213863	16213883	20	A	1	255	+	IV	16213865	16213886	21UR-4218	255	+	2	-3
55435	IV	16214154	16214190	36	A	3	255	+	IV	16214156	16214177	21UR-748	255	+	2	13
55436	IV	16214154	16214204	50	A	5	255	+	IV	16214156	16214177	21UR-748	255	+	2	27
55437	IV	16214951	16214974	23	A	2	255	+	IV	16214953	16214974	21UR-7526	255	+	2	0
55438	IV	16214951	16215009	58	A	6	255	+	IV	16214953	16214974	21UR-7526	255	+	2	35
55454	IV	16216366	16216398	32	A	3	255	+	IV	16216368	16216389	21UR-3889	255	+	2	9
55456	IV	16216366	16216399	33	A	3	255	+	IV	16216368	16216389	21UR-3889	255	+	2	10
55457	IV	16216484	16216503	19	A	10	255	+	IV	16216486	16216507	21UR-9292	255	+	2	-4
55458	IV	16216484	16216519	35	A	4	255	+	IV	16216486	16216507	21UR-9292	255	+	2	12
55459	IV	16216484	16216547	63	A	5	255	+	IV	16216486	16216507	21UR-9292	255	+	2	40
55460	IV	16216653	16216708	55	G	6	255	+	IV	16216655	16216676	21UR-3724	255	+	2	32
55461	IV	16218718	16218736	18	A	2	255	+	IV	16218720	16218741	21UR-6867	255	+	2	-5
55476	IV	16220816	16220857	41	A	4	255	+	IV	16220818	16220839	21UR-9575	255	+	2	18
55482	IV	16225241	16225265	24	A	5	255	+	IV	16225243	16225264	21UR-938	255	+	2	1
55485	IV	16225241	16225273	32	A	8	255	+	IV	16225243	16225264	21UR-938	255	+	2	9
55488	IV	16226470	16226497	27	A	2	255	+	IV	16226472	16226493	21UR-1021	255	+	2	4
55490	IV	16227809	16227836	27	A	11	255	+	IV	16227811	16227832	21UR-4350	255	+	2	4
55491	IV	16227809	16227840	31	A	1	255	+	IV	16227811	16227832	21UR-4350	255	+	2	8
55492	IV	16227809	16227841	32	A	4	255	+	IV	16227811	16227832	21UR-4350	255	+	2	9
55506	IV	16239446	16239464	18	G	2	255	+	IV	16239448	16239469	21UR-3919	255	+	2	-5
55509	IV	16244083	16244121	38	A	1	255	+	IV	16244085	16244106	21UR-2750	255	+	2	15
55511	IV	16246208	16246227	19	A	2	255	+	IV	16246210	16246231	21UR-7524	255	+	2	-4
55519	IV	16253325	16253361	36	A	2	255	+	IV	16253327	16253348	21UR-8969	255	+	2	13
55522	IV	16256823	16256872	49	A	6	255	+	IV	16256825	16256846	21UR-2989	255	+	2	26
55524	IV	16256823	16256873	50	A	12	255	+	IV	16256825	16256846	21UR-2989	255	+	2	27
55526	IV	16256823	16256890	67	A	3	255	+	IV	16256825	16256846	21UR-2989	255	+	2	44
55534	IV	16259544	16259594	50	A	4	255	+	IV	16259546	16259567	21UR-2815	255	+	2	27
55536	IV	16259548	16259615	67	A	1	255	+	IV	16259550	16259571	21UR-11553	255	+	2	44
55546	IV	16270602	16270640	38	G	1	255	+	IV	16270604	16270625	21UR-1533	255	+	2	15
55548	IV	16270602	16270647	45	G	3	255	+	IV	16270604	16270625	21UR-1533	255	+	2	22
55550	IV	16270602	16270648	46	G	4	255	+	IV	16270604	16270625	21UR-1533	255	+	2	23
55552	IV	16270602	16270650	48	G	1	255	+	IV	16270604	16270625	21UR-1533	255	+	2	25
55554	IV	16274065	16274101	36	G	4	255	+	IV	16274067	16274088	21UR-6333	255	+	2	13
55555	IV	16274065	16274134	69	G	6	255	+	IV	16274067	16274088	21UR-6333	255	+	2	46
55556	IV	16274864	16274917	53	A	1	255	+	IV	16274866	16274887	21UR-4994	255	+	2	30
55562	IV	16275574	16275602	28	A	5	255	+	IV	16275576	16275597	21UR-2165	255	+	2	5
55563	IV	16275574	16275610	36	A	10	255	+	IV	16275576	16275597	21UR-2165	255	+	2	13
55564	IV	16275574	16275612	38	A	6	255	+	IV	16275576	16275597	21UR-2165	255	+	2	15
55565	IV	16275574	16275624	50	A	3	255	+	IV	16275576	16275597	21UR-2165	255	+	2	27
55566	IV	16275574	16275625	51	A	4	255	+	IV	16275576	16275597	21UR-2165	255	+	2	28
55572	IV	16281975	16282016	41	A	11	255	+	IV	16281977	16281998	21UR-3107	255	+	2	18
55575	IV	16282919	16282970	51	A	2	255	+	IV	16282921	16282942	21UR-9622	255	+	2	28
55577	IV	16282919	16282976	57	A	2	255	+	IV	16282921	16282942	21UR-9622	255	+	2	34
55589	IV	16341735	16341776	41	A	5	255	+	IV	16341737	16341758	21UR-3031	255	+	2	18
55596	IV	16353001	16353019	18	G	3	255	+	IV	16353003	16353024	21UR-3223	255	+	2	-5
55597	IV	16356419	16356475	56	G	3	255	+	IV	16356421	16356442	21UR-1614	255	+	2	33
55598	IV	16356419	16356477	58	G	1	255	+	IV	16356421	16356442	21UR-1614	255	+	2	35
55599	IV	16356419	16356478	59	G	6	255	+	IV	16356421	16356442	21UR-1614	255	+	2	36
55600	IV	16356419	16356479	60	G	22	255	+	IV	16356421	16356442	21UR-1614	255	+	2	37
55602	IV	16357703	16357770	67	A	2	255	+	IV	16357705	16357726	21UR-301	255	+	2	44
55606	IV	16362966	16363019	53	G	1	255	+	IV	16362968	16362989	21UR-4735	255	+	2	30
55609	IV	16364991	16365029	38	A	2	255	+	IV	16364993	16365014	21UR-4388	255	+	2	15
55611	IV	16364991	16365031	40	A	8	255	+	IV	16364993	16365014	21UR-4388	255	+	2	17
55613	IV	16366116	16366145	29	G	9	255	+	IV	16366118	16366139	21UR-1152	255	+	2	6
55614	IV	16366116	16366146	30	G	6	255	+	IV	16366118	16366139	21UR-1152	255	+	2	7
55615	IV	16366116	16366147	31	G	5	255	+	IV	16366118	16366139	21UR-1152	255	+	2	8
55616	IV	16366116	16366148	32	G	3	255	+	IV	16366118	16366139	21UR-1152	255	+	2	9
55617	IV	16366116	16366151	35	G	6	255	+	IV	16366118	16366139	21UR-1152	255	+	2	12
55618	IV	16366116	16366184	68	G	2	255	+	IV	16366118	16366139	21UR-1152	255	+	2	45
55619	IV	16366789	16366849	60	G	1	255	+	IV	16366791	16366812	21UR-15413	255	+	2	37
55620	IV	16367490	16367523	33	A	13	255	+	IV	16367492	16367513	21UR-3381	255	+	2	10
55623	IV	16367490	16367542	52	A	7	255	+	IV	16367492	16367513	21UR-3381	255	+	2	29
55626	IV	16367490	16367543	53	A	16	255	+	IV	16367492	16367513	21UR-3381	255	+	2	30
55629	IV	16367490	16367546	56	A	5	255	+	IV	16367492	16367513	21UR-3381	255	+	2	33
55632	IV	16367490	16367549	59	A	1	255	+	IV	16367492	16367513	21UR-3381	255	+	2	36
55635	IV	16367490	16367557	67	A	7	255	+	IV	16367492	16367513	21UR-3381	255	+	2	44
55638	IV	16367490	16367558	68	A	9	255	+	IV	16367492	16367513	21UR-3381	255	+	2	45
55664	IV	16371596	16371635	39	A	11	255	+	IV	16371598	16371619	21UR-15503	255	+	2	16
55665	IV	16371596	16371636	40	A	5	255	+	IV	16371598	16371619	21UR-15503	255	+	2	17
55666	IV	16371596	16371637	41	A	3	255	+	IV	16371598	16371619	21UR-15503	255	+	2	18
55667	IV	16371959	16372016	57	A	2	255	+	IV	16371961	16371982	21UR-3299	255	+	2	34
55669	IV	16372128	16372168	40	A	3	255	+	IV	16372130	16372151	21UR-8769	255	+	2	17
55670	IV	16372128	16372177	49	A	4	255	+	IV	16372130	16372151	21UR-8769	255	+	2	26
55671	IV	16372128	16372182	54	A	2	255	+	IV	16372130	16372151	21UR-8769	255	+	2	31
55673	IV	16372380	16372406	26	G	6	255	+	IV	16372382	16372403	21UR-1632	255	+	2	3
55674	IV	16372587	16372617	30	A	1	255	+	IV	16372589	16372610	21UR-4941	255	+	2	7
