V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
14131	IV	15429526	15429554	28	A	1	255	+	IV	15429528	15429549	21UR-4110	255	+	2	5
14132	IV	15430049	15430081	32	A	9	255	+	IV	15430051	15430072	21UR-7260	255	+	2	9
14133	IV	15433763	15433786	23	A	3	255	+	IV	15433765	15433786	21UR-602	255	+	2	0
14134	IV	15433763	15433790	27	A	17	255	+	IV	15433765	15433786	21UR-602	255	+	2	4
14135	IV	15433763	15433793	30	A	2	255	+	IV	15433765	15433786	21UR-602	255	+	2	7
14136	IV	15433763	15433794	31	A	1	255	+	IV	15433765	15433786	21UR-602	255	+	2	8
14137	IV	15433763	15433797	34	A	10	255	+	IV	15433765	15433786	21UR-602	255	+	2	11
14143	IV	15481104	15481131	27	A	1	255	+	IV	15481106	15481127	21UR-1457	255	+	2	4
14144	IV	15490470	15490499	29	A	4	255	+	IV	15490472	15490493	21UR-3739	255	+	2	6
14186	IV	15535611	15535650	39	A	7	255	+	IV	15535613	15535634	21UR-798	255	+	2	16
14187	IV	15535611	15535652	41	A	3	255	+	IV	15535613	15535634	21UR-798	255	+	2	18
14189	IV	15537287	15537314	27	A	4	255	+	IV	15537289	15537310	21UR-516	255	+	2	4
14192	IV	15537287	15537319	32	A	9	255	+	IV	15537289	15537310	21UR-516	255	+	2	9
14195	IV	15537287	15537320	33	A	3	255	+	IV	15537289	15537310	21UR-516	255	+	2	10
14216	IV	15551447	15551486	39	A	1	255	+	IV	15551449	15551470	21UR-3118	255	+	2	16
14219	IV	15567253	15567287	34	A	2	255	+	IV	15567255	15567276	21UR-2472	255	+	2	11
14221	IV	15567253	15567288	35	A	10	255	+	IV	15567255	15567276	21UR-2472	255	+	2	12
14226	IV	15573017	15573046	29	A	9	255	+	IV	15573019	15573040	21UR-5788	255	+	2	6
14228	IV	15573017	15573054	37	A	4	255	+	IV	15573019	15573040	21UR-5788	255	+	2	14
14231	IV	15573255	15573327	72	A	3	255	+	IV	15573257	15573278	21UR-5832	255	+	2	49
14239	IV	15603046	15603084	38	A	3	255	+	IV	15603048	15603069	21UR-3560	255	+	2	15
14243	IV	15606592	15606617	25	G	3	255	+	IV	15606594	15606615	21UR-94	255	+	2	2
14244	IV	15607479	15607507	28	A	8	255	+	IV	15607481	15607502	21UR-715	255	+	2	5
14262	IV	15631612	15631664	52	A	4	255	+	IV	15631614	15631635	21UR-6066	255	+	2	29
14266	IV	15655486	15655512	26	A	4	255	+	IV	15655488	15655509	21UR-143	255	+	2	3
14284	IV	15659421	15659456	35	G	11	255	+	IV	15659423	15659444	21UR-1714	255	+	2	12
14287	IV	15668854	15668898	44	A	3	255	+	IV	15668856	15668877	21UR-933	255	+	2	21
14297	IV	15676881	15676941	60	A	12	255	+	IV	15676883	15676904	21UR-5417	255	+	2	37
14310	IV	15686884	15686937	53	A	6	255	+	IV	15686886	15686907	21UR-6103	255	+	2	30
14311	IV	15687011	15687036	25	A	4	255	+	IV	15687013	15687034	21UR-11727	255	+	2	2
14312	IV	15687011	15687040	29	A	5	255	+	IV	15687013	15687034	21UR-11727	255	+	2	6
14314	IV	15695224	15695279	55	A	7	255	+	IV	15695226	15695247	21UR-5948	255	+	2	32
14323	IV	15698778	15698797	19	A	1	255	+	IV	15698780	15698801	21UR-413	255	+	2	-4
14332	IV	15703313	15703340	27	A	2	255	+	IV	15703315	15703336	21UR-2292	255	+	2	4
14345	IV	15745801	15745828	27	A	3	255	+	IV	15745803	15745824	21UR-2872	255	+	2	4
14346	IV	15746168	15746196	28	A	9	255	+	IV	15746170	15746191	21UR-1219	255	+	2	5
14350	IV	15754834	15754878	44	A	4	255	+	IV	15754836	15754857	21UR-10445	255	+	2	21
14351	IV	15757868	15757887	19	A	12	255	+	IV	15757870	15757891	21UR-5491	255	+	2	-4
14352	IV	15757868	15757901	33	A	26	255	+	IV	15757870	15757891	21UR-5491	255	+	2	10
14353	IV	15757868	15757902	34	A	290	255	+	IV	15757870	15757891	21UR-5491	255	+	2	11
14354	IV	15757868	15757916	48	A	1	255	+	IV	15757870	15757891	21UR-5491	255	+	2	25
14355	IV	15758553	15758594	41	A	2	255	+	IV	15758555	15758576	21UR-246	255	+	2	18
14360	IV	15773721	15773747	26	A	3	255	+	IV	15773723	15773744	21UR-9536	255	+	2	3
14362	IV	15779935	15779981	46	A	3	255	+	IV	15779937	15779958	21UR-5133	255	+	2	23
14364	IV	15781115	15781168	53	A	5	255	+	IV	15781117	15781138	21UR-4724	255	+	2	30
14366	IV	15803194	15803219	25	A	6	255	+	IV	15803196	15803217	21UR-9018	255	+	2	2
14371	IV	15811078	15811102	24	A	1	255	+	IV	15811080	15811101	21UR-5556	255	+	2	1
14380	IV	15837455	15837475	20	A	6	255	+	IV	15837457	15837478	21UR-11506	255	+	2	-3
14431	IV	15888844	15888888	44	A	5	255	+	IV	15888846	15888867	21UR-11251	255	+	2	21
14432	IV	15891098	15891148	50	A	3	255	+	IV	15891100	15891121	21UR-4362	255	+	2	27
14440	IV	15903851	15903871	20	A	3	255	+	IV	15903853	15903874	21UR-1569	255	+	2	-3
14442	IV	15904403	15904441	38	G	7	255	+	IV	15904405	15904426	21UR-5503	255	+	2	15
14443	IV	15904403	15904442	39	G	5	255	+	IV	15904405	15904426	21UR-5503	255	+	2	16
14444	IV	15904403	15904447	44	G	4	255	+	IV	15904405	15904426	21UR-5503	255	+	2	21
14445	IV	15904910	15904958	48	G	3	255	+	IV	15904912	15904933	21UR-54	255	+	2	25
14447	IV	15914712	15914733	21	A	4	255	+	IV	15914714	15914735	21UR-2059	255	+	2	-2
14451	IV	15918891	15918920	29	A	1	255	+	IV	15918893	15918914	21UR-4985	255	+	2	6
14452	IV	15925059	15925115	56	A	1	255	+	IV	15925061	15925082	21UR-383	255	+	2	33
14462	IV	15934776	15934801	25	G	5	255	+	IV	15934778	15934799	21UR-1836	255	+	2	2
14463	IV	15935324	15935386	62	A	5	255	+	IV	15935326	15935347	21UR-5812	255	+	2	39
14472	IV	15946107	15946167	60	A	1	255	+	IV	15946109	15946130	21UR-353	255	+	2	37
14473	IV	15949220	15949246	26	A	9	255	+	IV	15949222	15949243	21UR-4838	255	+	2	3
14475	IV	15949220	15949268	48	A	5	255	+	IV	15949222	15949243	21UR-4838	255	+	2	25
14477	IV	15949220	15949269	49	A	8	255	+	IV	15949222	15949243	21UR-4838	255	+	2	26
14514	IV	15963090	15963114	24	A	6	255	+	IV	15963092	15963113	21UR-4377	255	+	2	1
14516	IV	15963090	15963128	38	A	14	255	+	IV	15963092	15963113	21UR-4377	255	+	2	15
14518	IV	15963090	15963139	49	A	4	255	+	IV	15963092	15963113	21UR-4377	255	+	2	26
14520	IV	15963090	15963156	66	A	4	255	+	IV	15963092	15963113	21UR-4377	255	+	2	43
14522	IV	15963090	15963159	69	A	3	255	+	IV	15963092	15963113	21UR-4377	255	+	2	46
14536	IV	15973136	15973155	19	A	7	255	+	IV	15973138	15973159	21UR-692	255	+	2	-4
14544	IV	15976147	15976169	22	A	5	255	+	IV	15976149	15976170	21UR-7939	255	+	2	-1
14549	IV	15986594	15986641	47	A	9	255	+	IV	15986596	15986617	21UR-10828	255	+	2	24
14561	IV	16029291	16029320	29	A	14	255	+	IV	16029293	16029314	21UR-2569	255	+	2	6
14563	IV	16029291	16029334	43	A	5	255	+	IV	16029293	16029314	21UR-2569	255	+	2	20
14565	IV	16029291	16029344	53	A	1	255	+	IV	16029293	16029314	21UR-2569	255	+	2	30
14566	IV	16033322	16033355	33	A	2	255	+	IV	16033324	16033345	21UR-5303	255	+	2	10
14567	IV	16033322	16033356	34	A	2	255	+	IV	16033324	16033345	21UR-5303	255	+	2	11
14568	IV	16033322	16033364	42	A	1	255	+	IV	16033324	16033345	21UR-5303	255	+	2	19
14569	IV	16033322	16033373	51	A	6	255	+	IV	16033324	16033345	21UR-5303	255	+	2	28
14570	IV	16033549	16033574	25	A	5	255	+	IV	16033551	16033572	21UR-3180	255	+	2	2
14571	IV	16033549	16033583	34	A	5	255	+	IV	16033551	16033572	21UR-3180	255	+	2	11
14572	IV	16036775	16036805	30	A	4	255	+	IV	16036777	16036798	21UR-1888	255	+	2	7
14573	IV	16037872	16037934	62	A	1	255	+	IV	16037874	16037895	21UR-2438	255	+	2	39
14589	IV	16054763	16054786	23	A	9	255	+	IV	16054765	16054786	21UR-3539	255	+	2	0
14633	IV	16079835	16079855	20	T	1	255	+	IV	16079837	16079858	21UR-10770	255	+	2	-3
14634	IV	16081136	16081172	36	A	7	255	+	IV	16081138	16081159	21UR-7193	255	+	2	13
14640	IV	16101037	16101059	22	A	6	255	+	IV	16101039	16101060	21UR-1544	255	+	2	-1
14641	IV	16101308	16101348	40	A	8	255	+	IV	16101310	16101331	21UR-2701	255	+	2	17
14645	IV	16107308	16107333	25	G	1	255	+	IV	16107310	16107331	21UR-4857	255	+	2	2
14648	IV	16107308	16107334	26	G	6	255	+	IV	16107310	16107331	21UR-4857	255	+	2	3
14651	IV	16108377	16108428	51	A	3	255	+	IV	16108379	16108400	21UR-4653	255	+	2	28
14655	IV	16119418	16119447	29	A	5	255	+	IV	16119420	16119441	21UR-4532	255	+	2	6
14657	IV	16119418	16119472	54	A	1	255	+	IV	16119420	16119441	21UR-4532	255	+	2	31
14658	IV	16123085	16123122	37	A	7	255	+	IV	16123087	16123108	21UR-3614	255	+	2	14
14659	IV	16123661	16123680	19	A	1	255	+	IV	16123663	16123684	21UR-4962	255	+	2	-4
14660	IV	16130412	16130457	45	G	3	255	+	IV	16130414	16130435	21UR-964	255	+	2	22
14663	IV	16131754	16131792	38	A	3	255	+	IV	16131756	16131777	21UR-1083	255	+	2	15
14664	IV	16131754	16131803	49	A	4	255	+	IV	16131756	16131777	21UR-1083	255	+	2	26
14672	IV	16158127	16158152	25	A	2	255	+	IV	16158129	16158150	21UR-3399	255	+	2	2
14676	IV	16167635	16167657	22	A	9	255	+	IV	16167637	16167658	21UR-2814	255	+	2	-1
14677	IV	16178291	16178318	27	A	2	255	+	IV	16178293	16178314	21UR-4102	255	+	2	4
14682	IV	16188720	16188744	24	A	8	255	+	IV	16188722	16188743	21UR-5990	255	+	2	1
14688	IV	16210180	16210222	42	A	1	255	+	IV	16210182	16210203	21UR-7654	255	+	2	19
14696	IV	16227809	16227842	33	A	8	255	+	IV	16227811	16227832	21UR-4350	255	+	2	10
14704	IV	16259544	16259592	48	A	7	255	+	IV	16259546	16259567	21UR-2815	255	+	2	25
14710	IV	16281975	16282013	38	A	2	255	+	IV	16281977	16281998	21UR-3107	255	+	2	15
14715	IV	16357431	16357463	32	A	7	255	+	IV	16357433	16357454	21UR-1201	255	+	2	9
14717	IV	16362966	16362989	23	G	2	255	+	IV	16362968	16362989	21UR-4735	255	+	2	0
14718	IV	16366116	16366151	35	G	3	255	+	IV	16366118	16366139	21UR-1152	255	+	2	12
14719	IV	16374901	16374926	25	G	8	255	+	IV	16374903	16374924	21UR-4367	255	+	2	2
14722	IV	16381344	16381374	30	A	7	255	+	IV	16381346	16381367	21UR-3425	255	+	2	7
14734	IV	16391151	16391189	38	A	9	255	+	IV	16391153	16391174	21UR-5257	255	+	2	15
14737	IV	16391151	16391212	61	A	1	255	+	IV	16391153	16391174	21UR-5257	255	+	2	38
14744	IV	16437014	16437068	54	G	5	255	+	IV	16437016	16437037	21UR-4703	255	+	2	31
14747	IV	16437742	16437770	28	A	3	255	+	IV	16437744	16437765	21UR-2621	255	+	2	5
14753	IV	16448152	16448195	43	A	1	255	+	IV	16448154	16448175	21UR-4465	255	+	2	20
14756	IV	16467124	16467152	28	A	1	255	+	IV	16467126	16467147	21UR-4657	255	+	2	5
14764	IV	16479181	16479232	51	A	2	255	+	IV	16479183	16479204	21UR-7964	255	+	2	28
14767	IV	16523887	16523921	34	G	8	255	+	IV	16523889	16523910	21UR-5426	255	+	2	11
14771	IV	16523887	16523947	60	G	5	255	+	IV	16523889	16523910	21UR-5426	255	+	2	37
14773	IV	16524909	16524975	66	A	8	255	+	IV	16524911	16524932	21UR-2937	255	+	2	43
14775	IV	16539427	16539476	49	A	12	255	+	IV	16539429	16539450	21UR-348	255	+	2	26
14776	IV	16539427	16539484	57	A	1	255	+	IV	16539429	16539450	21UR-348	255	+	2	34
14827	IV	16577731	16577755	24	A	8	255	+	IV	16577733	16577754	21UR-1684	255	+	2	1
14869	IV	16597330	16597354	24	A	62	255	+	IV	16597332	16597353	21UR-4978	255	+	2	1
14870	IV	16597330	16597355	25	A	72	255	+	IV	16597332	16597353	21UR-4978	255	+	2	2
14871	IV	16597330	16597357	27	A	3	255	+	IV	16597332	16597353	21UR-4978	255	+	2	4
14872	IV	16597330	16597359	29	A	7	255	+	IV	16597332	16597353	21UR-4978	255	+	2	6
14873	IV	16597330	16597363	33	A	1	255	+	IV	16597332	16597353	21UR-4978	255	+	2	10
14884	IV	16621491	16621539	48	A	2	255	+	IV	16621493	16621514	21UR-5667	255	+	2	25
14886	IV	16633239	16633288	49	A	5	255	+	IV	16633241	16633262	21UR-4613	255	+	2	26
14888	IV	16635529	16635571	42	A	31	255	+	IV	16635531	16635552	21UR-4692	255	+	2	19
14889	IV	16636110	16636136	26	A	5	255	+	IV	16636112	16636133	21UR-3068	255	+	2	3
14906	IV	16663199	16663224	25	A	1	255	+	IV	16663201	16663222	21UR-6000	255	+	2	2
14907	IV	16664725	16664754	29	A	3	255	+	IV	16664727	16664748	21UR-4621	255	+	2	6
14908	IV	16664725	16664756	31	A	8	255	+	IV	16664727	16664748	21UR-4621	255	+	2	8
14909	IV	16664725	16664770	45	A	3	255	+	IV	16664727	16664748	21UR-4621	255	+	2	22
14910	IV	16669627	16669655	28	A	4	255	+	IV	16669629	16669650	21UR-3024	255	+	2	5
14911	IV	16669627	16669657	30	A	7	255	+	IV	16669629	16669650	21UR-3024	255	+	2	7
14912	IV	16669627	16669659	32	A	6	255	+	IV	16669629	16669650	21UR-3024	255	+	2	9
14915	IV	16678103	16678158	55	A	6	255	+	IV	16678105	16678126	21UR-2037	255	+	2	32
14916	IV	16678394	16678426	32	A	3	255	+	IV	16678396	16678417	21UR-8197	255	+	2	9
14919	IV	16701364	16701431	67	A	2	255	+	IV	16701366	16701387	21UR-2094	255	+	2	44
14920	IV	16705108	16705140	32	G	2	255	+	IV	16705110	16705131	21UR-3809	255	+	2	9
14925	IV	16705328	16705355	27	A	1	255	+	IV	16705330	16705351	21UR-72	255	+	2	4
14928	IV	16715658	16715681	23	G	2	255	+	IV	16715660	16715681	21UR-9969	255	+	2	0
14929	IV	16717377	16717404	27	A	3	255	+	IV	16717379	16717400	21UR-5527	255	+	2	4
14931	IV	16717377	16717405	28	A	1	255	+	IV	16717379	16717400	21UR-5527	255	+	2	5
14933	IV	16718600	16718631	31	A	6	255	+	IV	16718602	16718623	21UR-5464	255	+	2	8
14934	IV	16719278	16719306	28	A	8	255	+	IV	16719280	16719301	21UR-1621	255	+	2	5
14935	IV	16719278	16719309	31	A	5	255	+	IV	16719280	16719301	21UR-1621	255	+	2	8
14937	IV	16727356	16727382	26	G	7	255	+	IV	16727358	16727379	21UR-1262	255	+	2	3
14939	IV	16732424	16732457	33	A	2	255	+	IV	16732426	16732447	21UR-90	255	+	2	10
14940	IV	16733463	16733483	20	A	4	255	+	IV	16733465	16733486	21UR-3142	255	+	2	-3
14944	IV	16745632	16745660	28	G	14	255	+	IV	16745634	16745655	21UR-4151	255	+	2	5
14949	IV	16786779	16786812	33	A	1	255	+	IV	16786781	16786802	21UR-6067	255	+	2	10
14961	IV	16817126	16817162	36	A	1	255	+	IV	16817128	16817149	21UR-888	255	+	2	13
14964	IV	16820357	16820380	23	A	8	255	+	IV	16820359	16820380	21UR-1088	255	+	2	0
14965	IV	16825882	16825930	48	A	7	255	+	IV	16825884	16825905	21UR-4426	255	+	2	25
14973	IV	16834430	16834458	28	A	6	255	+	IV	16834432	16834453	21UR-641	255	+	2	5
14981	IV	16870258	16870285	27	A	4	255	+	IV	16870260	16870281	21UR-1992	255	+	2	4
14983	IV	16878453	16878486	33	G	3	255	+	IV	16878455	16878476	21UR-5891	255	+	2	10
14987	IV	16884667	16884704	37	A	5	255	+	IV	16884669	16884690	21UR-3779	255	+	2	14
14988	IV	16893081	16893141	60	A	4	255	+	IV	16893083	16893104	21UR-7135	255	+	2	37
14989	IV	16893081	16893142	61	A	10	255	+	IV	16893083	16893104	21UR-7135	255	+	2	38
14990	IV	16893081	16893156	75	A	1	255	+	IV	16893083	16893104	21UR-7135	255	+	2	52
14993	IV	16906202	16906221	19	A	3	255	+	IV	16906204	16906225	21UR-6785	255	+	2	-4
14996	IV	16906202	16906234	32	A	5	255	+	IV	16906204	16906225	21UR-6785	255	+	2	9
14999	IV	16906202	16906237	35	A	6	255	+	IV	16906204	16906225	21UR-6785	255	+	2	12
15002	IV	16906202	16906241	39	A	6	255	+	IV	16906204	16906225	21UR-6785	255	+	2	16
15005	IV	16975392	16975413	21	A	1	255	+	IV	16975394	16975415	21UR-10339	255	+	2	-2
15006	IV	16977888	16977912	24	A	2	255	+	IV	16977890	16977911	21UR-8516	255	+	2	1
15026	IV	17032454	17032478	24	A	6	255	+	IV	17032456	17032477	21UR-3023	255	+	2	1
15083	IV	17156624	17156648	24	A	10	255	+	IV	17156626	17156647	21UR-3972	255	+	2	1
15093	IV	17209138	17209184	46	G	11	255	+	IV	17209140	17209161	21UR-4198	255	+	2	23
15098	IV	17248622	17248649	27	A	5	255	+	IV	17248624	17248645	21UR-3985	255	+	2	4
15257	IV	2613378	2613406	28	A	6	255	+	IV	2613380	2613401	21UR-13177	255	+	2	5
15269	IV	2783439	2783462	23	A	12	255	+	IV	2783441	2783462	21UR-15059	255	+	2	0
15270	IV	2783439	2783464	25	A	7	255	+	IV	2783441	2783462	21UR-15059	255	+	2	2
15271	IV	2783439	2783487	48	A	6	255	+	IV	2783441	2783462	21UR-15059	255	+	2	25
15323	IV	3146882	3146920	38	A	6	255	+	IV	3146884	3146905	21UR-12174	255	+	2	15
15324	IV	3146882	3146921	39	A	5	255	+	IV	3146884	3146905	21UR-12174	255	+	2	16
15325	IV	3146882	3146933	51	A	11	255	+	IV	3146884	3146905	21UR-12174	255	+	2	28
15326	IV	3146882	3146941	59	A	2	255	+	IV	3146884	3146905	21UR-12174	255	+	2	36
15327	IV	3146882	3146946	64	A	7	255	+	IV	3146884	3146905	21UR-12174	255	+	2	41
15620	IV	4834064	4834110	46	A	6	255	+	IV	4834066	4834087	21UR-14640	255	+	2	23
15623	IV	4834605	4834629	24	A	6	255	+	IV	4834607	4834628	21UR-1816	255	+	2	1
15626	IV	4834605	4834659	54	A	1	255	+	IV	4834607	4834628	21UR-1816	255	+	2	31
15627	IV	4835166	4835189	23	A	7	255	+	IV	4835168	4835189	21UR-103	255	+	2	0
15628	IV	4835166	4835195	29	A	18	255	+	IV	4835168	4835189	21UR-103	255	+	2	6
15629	IV	4835166	4835196	30	A	11	255	+	IV	4835168	4835189	21UR-103	255	+	2	7
15630	IV	4835166	4835206	40	A	10	255	+	IV	4835168	4835189	21UR-103	255	+	2	17
15633	IV	4895062	4895102	40	G	2	255	+	IV	4895064	4895085	21UR-5686	255	+	2	17
15634	IV	4895340	4895372	32	A	7	255	+	IV	4895342	4895363	21UR-5759	255	+	2	9
15635	IV	4965536	4965567	31	A	10	255	+	IV	4965538	4965559	21UR-6701	255	+	2	8
15675	IV	5101929	5101958	29	A	5	255	+	IV	5101931	5101952	21UR-950	255	+	2	6
15798	IV	5274382	5274406	24	A	5	255	+	IV	5274384	5274405	21UR-4486	255	+	2	1
15804	IV	5326810	5326836	26	A	6	255	+	IV	5326812	5326833	21UR-8044	255	+	2	3
15805	IV	5326810	5326838	28	A	24	255	+	IV	5326812	5326833	21UR-8044	255	+	2	5
15806	IV	5326810	5326840	30	A	6	255	+	IV	5326812	5326833	21UR-8044	255	+	2	7
15807	IV	5326810	5326848	38	A	1	255	+	IV	5326812	5326833	21UR-8044	255	+	2	15
15808	IV	5326810	5326849	39	A	6	255	+	IV	5326812	5326833	21UR-8044	255	+	2	16
15809	IV	5326810	5326852	42	A	2	255	+	IV	5326812	5326833	21UR-8044	255	+	2	19
15810	IV	5331794	5331823	29	G	8	255	+	IV	5331796	5331817	21UR-3622	255	+	2	6
15812	IV	5331929	5331976	47	G	3	255	+	IV	5331931	5331952	21UR-1272	255	+	2	24
15813	IV	5331929	5331987	58	G	5	255	+	IV	5331931	5331952	21UR-1272	255	+	2	35
15863	IV	5364416	5364458	42	A	1	255	+	IV	5364418	5364439	21UR-11261	255	+	2	19
15885	IV	5425476	5425507	31	A	9	255	+	IV	5425478	5425499	21UR-6816	255	+	2	8
15911	IV	5505143	5505166	23	A	2	255	+	IV	5505145	5505166	21UR-5477	255	+	2	0
15913	IV	5519033	5519066	33	G	9	255	+	IV	5519035	5519056	21UR-13699	255	+	2	10
15914	IV	5522808	5522858	50	G	7	255	+	IV	5522810	5522831	21UR-3011	255	+	2	27
15917	IV	5530803	5530849	46	A	3	255	+	IV	5530805	5530826	21UR-6389	255	+	2	23
15927	IV	5606522	5606572	50	G	6	255	+	IV	5606524	5606545	21UR-7114	255	+	2	27
15930	IV	5638727	5638750	23	A	8	255	+	IV	5638729	5638750	21UR-7819	255	+	2	0
15932	IV	5639817	5639848	31	A	5	255	+	IV	5639819	5639840	21UR-6134	255	+	2	8
15937	IV	5671006	5671067	61	A	2	255	+	IV	5671008	5671029	21UR-8345	255	+	2	38
15939	IV	5673837	5673857	20	A	1	255	+	IV	5673839	5673860	21UR-8560	255	+	2	-3
15942	IV	5680214	5680271	57	A	2	255	+	IV	5680216	5680237	21UR-9257	255	+	2	34
15949	IV	5707495	5707557	62	G	6	255	+	IV	5707497	5707518	21UR-1722	255	+	2	39
15950	IV	5710403	5710465	62	G	4	255	+	IV	5710405	5710426	21UR-8388	255	+	2	39
15952	IV	5716815	5716849	34	G	5	255	+	IV	5716817	5716838	21UR-2966	255	+	2	11
15955	IV	5717439	5717468	29	A	3	255	+	IV	5717441	5717462	21UR-385	255	+	2	6
15959	IV	5721865	5721917	52	A	1	255	+	IV	5721867	5721888	21UR-6239	255	+	2	29
15975	IV	5825131	5825180	49	A	3	255	+	IV	5825133	5825154	21UR-6819	255	+	2	26
15977	IV	5827942	5827981	39	A	1	255	+	IV	5827944	5827965	21UR-6897	255	+	2	16
15979	IV	5847194	5847255	61	A	2	255	+	IV	5847196	5847217	21UR-432	255	+	2	38
15984	IV	5861270	5861297	27	A	2	255	+	IV	5861272	5861293	21UR-224	255	+	2	4
15985	IV	5861270	5861320	50	A	9	255	+	IV	5861272	5861293	21UR-224	255	+	2	27
15987	IV	5866919	5866941	22	A	2	255	+	IV	5866921	5866942	21UR-1205	255	+	2	-1
15989	IV	5866919	5866957	38	A	5	255	+	IV	5866921	5866942	21UR-1205	255	+	2	15
15992	IV	5876803	5876850	47	A	2	255	+	IV	5876805	5876826	21UR-3567	255	+	2	24
15999	IV	5896149	5896174	25	A	8	255	+	IV	5896151	5896172	21UR-4682	255	+	2	2
16005	IV	5920614	5920639	25	G	1	255	+	IV	5920616	5920637	21UR-5543	255	+	2	2
16009	IV	5923504	5923559	55	G	3	255	+	IV	5923506	5923527	21UR-2021	255	+	2	32
16013	IV	5931170	5931209	39	A	8	255	+	IV	5931172	5931193	21UR-10305	255	+	2	16
16021	IV	5959524	5959554	30	A	4	255	+	IV	5959526	5959547	21UR-3568	255	+	2	7
16024	IV	6003639	6003674	35	A	1	255	+	IV	6003641	6003662	21UR-5573	255	+	2	12
16028	IV	6042853	6042890	37	G	4	255	+	IV	6042855	6042876	21UR-10993	255	+	2	14
16030	IV	6048152	6048182	30	G	7	255	+	IV	6048154	6048175	21UR-1804	255	+	2	7
16043	IV	6094048	6094077	29	G	3	255	+	IV	6094050	6094071	21UR-6515	255	+	2	6
16044	IV	6094048	6094095	47	G	6	255	+	IV	6094050	6094071	21UR-6515	255	+	2	24
16055	IV	6179743	6179779	36	G	1	255	+	IV	6179745	6179766	21UR-4041	255	+	2	13
16057	IV	6179743	6179780	37	G	1	255	+	IV	6179745	6179766	21UR-4041	255	+	2	14
16059	IV	6179743	6179790	47	G	15	255	+	IV	6179745	6179766	21UR-4041	255	+	2	24
16061	IV	6179743	6179791	48	G	3	255	+	IV	6179745	6179766	21UR-4041	255	+	2	25
16063	IV	6187126	6187167	41	A	2	255	+	IV	6187128	6187149	21UR-6254	255	+	2	18
16064	IV	6190163	6190183	20	A	7	255	+	IV	6190165	6190186	21UR-6910	255	+	2	-3
16067	IV	6195695	6195764	69	A	1	255	+	IV	6195697	6195718	21UR-8972	255	+	2	46
16072	IV	6281638	6281663	25	G	10	255	+	IV	6281640	6281661	21UR-5622	255	+	2	2
16158	IV	6432699	6432752	53	G	1	255	+	IV	6432701	6432722	21UR-7980	255	+	2	30
16208	IV	6482203	6482239	36	A	3	255	+	IV	6482205	6482226	21UR-7544	255	+	2	13
16213	IV	6498729	6498762	33	A	4	255	+	IV	6498731	6498752	21UR-1840	255	+	2	10
16250	IV	6769059	6769113	54	A	2	255	+	IV	6769061	6769082	21UR-6101	255	+	2	31
16251	IV	6769059	6769124	65	A	6	255	+	IV	6769061	6769082	21UR-6101	255	+	2	42
16282	IV	6849096	6849116	20	G	6	255	+	IV	6849098	6849119	21UR-9506	255	+	2	-3
17092	IV	9140162	9140209	47	A	5	255	+	IV	9140164	9140185	21UR-5883	255	+	2	24
17890	V	11412545	11412568	23	A	9	255	+	V	11412547	11412568	21UR-12485	255	+	2	0
18044	V	12089136	12089162	26	A	9	255	+	V	12089138	12089159	21UR-9450	255	+	2	3
18441	V	14393805	14393825	20	A	1	255	+	V	14393807	14393828	21UR-13977	255	+	2	-3
18442	V	14393805	14393835	30	A	16	255	+	V	14393807	14393828	21UR-13977	255	+	2	7
18443	V	14393805	14393836	31	A	101	255	+	V	14393807	14393828	21UR-13977	255	+	2	8
18444	V	14393805	14393837	32	A	8	255	+	V	14393807	14393828	21UR-13977	255	+	2	9
18445	V	14393805	14393838	33	A	4	255	+	V	14393807	14393828	21UR-13977	255	+	2	10
18446	V	14393805	14393842	37	A	7	255	+	V	14393807	14393828	21UR-13977	255	+	2	14
18447	V	14393805	14393843	38	A	1	255	+	V	14393807	14393828	21UR-13977	255	+	2	15
18448	V	14393805	14393848	43	A	5	255	+	V	14393807	14393828	21UR-13977	255	+	2	20
18449	V	14393805	14393850	45	A	4	255	+	V	14393807	14393828	21UR-13977	255	+	2	22
18450	V	14393805	14393851	46	A	5	255	+	V	14393807	14393828	21UR-13977	255	+	2	23
18451	V	14393805	14393852	47	A	14	255	+	V	14393807	14393828	21UR-13977	255	+	2	24
18452	V	14393805	14393854	49	A	5	255	+	V	14393807	14393828	21UR-13977	255	+	2	26
18453	V	14393805	14393856	51	A	9	255	+	V	14393807	14393828	21UR-13977	255	+	2	28
18454	V	14393805	14393859	54	A	1	255	+	V	14393807	14393828	21UR-13977	255	+	2	31
18455	V	14393805	14393863	58	A	28	255	+	V	14393807	14393828	21UR-13977	255	+	2	35
18822	V	16408157	16408181	24	G	1	255	+	V	16408159	16408180	21UR-12126	255	+	2	1
20955	X	14788435	14788463	28	G	57	255	+	X	14788437	14788458	21UR-978	255	+	2	5
20956	X	14788435	14788490	55	G	3	255	+	X	14788437	14788458	21UR-978	255	+	2	32
2862	I	4584756	4584790	34	A	1	255	-	I	4584767	4584788	21UR-11631	255	-	11	2
4050	I	7279567	7279625	58	A	11	255	-	I	7279602	7279623	21UR-12937	255	-	35	2
4051	I	7279570	7279625	55	A	4	255	-	I	7279602	7279623	21UR-12937	255	-	32	2
4052	I	7279574	7279625	51	A	34	255	-	I	7279602	7279623	21UR-12937	255	-	28	2
