V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	plus_d	minus_d
17509	IV	15162811	15162851	40	A	5	255	+	IV	15162813	15162834	21UR-3627	255	+	2	17
17514	IV	15162811	15162852	41	A	5	255	+	IV	15162813	15162834	21UR-3627	255	+	2	18
17519	IV	15162811	15162860	49	A	5	255	+	IV	15162813	15162834	21UR-3627	255	+	2	26
17524	IV	15162811	15162862	51	A	10	255	+	IV	15162813	15162834	21UR-3627	255	+	2	28
17535	IV	15165704	15165722	18	A	24	255	+	IV	15165706	15165727	21UR-5483	255	+	2	-5
17538	IV	15165704	15165725	21	A	1	255	+	IV	15165706	15165727	21UR-5483	255	+	2	-2
17541	IV	15165704	15165727	23	A	24	255	+	IV	15165706	15165727	21UR-5483	255	+	2	0
17544	IV	15165704	15165728	24	A	12	255	+	IV	15165706	15165727	21UR-5483	255	+	2	1
17547	IV	15165704	15165737	33	A	4	255	+	IV	15165706	15165727	21UR-5483	255	+	2	10
17550	IV	15165704	15165743	39	A	6	255	+	IV	15165706	15165727	21UR-5483	255	+	2	16
17553	IV	15165704	15165744	40	A	6	255	+	IV	15165706	15165727	21UR-5483	255	+	2	17
17556	IV	15165704	15165749	45	A	9	255	+	IV	15165706	15165727	21UR-5483	255	+	2	22
17559	IV	15165704	15165751	47	A	3	255	+	IV	15165706	15165727	21UR-5483	255	+	2	24
17562	IV	15165704	15165752	48	A	50	255	+	IV	15165706	15165727	21UR-5483	255	+	2	25
17565	IV	15165704	15165753	49	A	35	255	+	IV	15165706	15165727	21UR-5483	255	+	2	26
17568	IV	15165704	15165754	50	A	18	255	+	IV	15165706	15165727	21UR-5483	255	+	2	27
17571	IV	15165704	15165757	53	A	6	255	+	IV	15165706	15165727	21UR-5483	255	+	2	30
17574	IV	15165704	15165759	55	A	4	255	+	IV	15165706	15165727	21UR-5483	255	+	2	32
17608	IV	15171423	15171442	19	A	8	255	+	IV	15171425	15171446	21UR-1762	255	+	2	-4
17613	IV	15175885	15175942	57	G	3	255	+	IV	15175887	15175908	21UR-1687	255	+	2	34
17614	IV	15177669	15177697	28	A	6	255	+	IV	15177671	15177692	21UR-552	255	+	2	5
17654	IV	15209106	15209137	31	A	1	255	+	IV	15209108	15209129	21UR-1018	255	+	2	8
17656	IV	15209106	15209142	36	A	5	255	+	IV	15209108	15209129	21UR-1018	255	+	2	13
17668	IV	15211945	15211972	27	A	2	255	+	IV	15211947	15211968	21UR-1217	255	+	2	4
17670	IV	15211945	15211973	28	A	18	255	+	IV	15211947	15211968	21UR-1217	255	+	2	5
17671	IV	15214688	15214728	40	G	1	255	+	IV	15214690	15214711	21UR-8561	255	+	2	17
17672	IV	15214688	15214738	50	G	4	255	+	IV	15214690	15214711	21UR-8561	255	+	2	27
17684	IV	15231845	15231873	28	A	3	255	+	IV	15231847	15231868	21UR-3541	255	+	2	5
17689	IV	15233809	15233830	21	A	1	255	+	IV	15233811	15233832	21UR-3079	255	+	2	-2
17691	IV	15233809	15233839	30	A	5	255	+	IV	15233811	15233832	21UR-3079	255	+	2	7
17692	IV	15234323	15234346	23	G	7	255	+	IV	15234325	15234346	21UR-73	255	+	2	0
17695	IV	15234323	15234349	26	G	13	255	+	IV	15234325	15234346	21UR-73	255	+	2	3
17698	IV	15234323	15234380	57	G	26	255	+	IV	15234325	15234346	21UR-73	255	+	2	34
17702	IV	15234444	15234478	34	G	6	255	+	IV	15234446	15234467	21UR-1009	255	+	2	11
17707	IV	15237919	15237948	29	A	4	255	+	IV	15237921	15237942	21UR-5653	255	+	2	6
17709	IV	15238787	15238811	24	A	10	255	+	IV	15238789	15238810	21UR-705	255	+	2	1
17710	IV	15238787	15238815	28	A	5	255	+	IV	15238789	15238810	21UR-705	255	+	2	5
17711	IV	15238787	15238817	30	A	4	255	+	IV	15238789	15238810	21UR-705	255	+	2	7
17712	IV	15238787	15238818	31	A	8	255	+	IV	15238789	15238810	21UR-705	255	+	2	8
17713	IV	15238787	15238819	32	A	4	255	+	IV	15238789	15238810	21UR-705	255	+	2	9
17714	IV	15238787	15238820	33	A	3	255	+	IV	15238789	15238810	21UR-705	255	+	2	10
17715	IV	15238787	15238824	37	A	5	255	+	IV	15238789	15238810	21UR-705	255	+	2	14
17716	IV	15238787	15238826	39	A	3	255	+	IV	15238789	15238810	21UR-705	255	+	2	16
17719	IV	15240878	15240905	27	A	1	255	+	IV	15240880	15240901	21UR-12584	255	+	2	4
17722	IV	15240878	15240906	28	A	5	255	+	IV	15240880	15240901	21UR-12584	255	+	2	5
17726	IV	15240878	15240925	47	A	9	255	+	IV	15240880	15240901	21UR-12584	255	+	2	24
17731	IV	15240878	15240928	50	A	8	255	+	IV	15240880	15240901	21UR-12584	255	+	2	27
17737	IV	15245326	15245376	50	A	5	255	+	IV	15245328	15245349	21UR-5403	255	+	2	27
17739	IV	15248673	15248733	60	G	1	255	+	IV	15248675	15248696	21UR-587	255	+	2	37
17742	IV	15253082	15253115	33	G	8	255	+	IV	15253084	15253105	21UR-4470	255	+	2	10
17746	IV	15253961	15253979	18	A	7	255	+	IV	15253963	15253984	21UR-1566	255	+	2	-5
17748	IV	15256164	15256216	52	G	4	255	+	IV	15256166	15256187	21UR-4589	255	+	2	29
17754	IV	15258831	15258850	19	A	10	255	+	IV	15258833	15258854	21UR-5086	255	+	2	-4
17756	IV	15258831	15258857	26	A	6	255	+	IV	15258833	15258854	21UR-5086	255	+	2	3
17758	IV	15259301	15259337	36	G	12	255	+	IV	15259303	15259324	21UR-6939	255	+	2	13
17799	IV	15267983	15268013	30	A	6	255	+	IV	15267985	15268006	21UR-367	255	+	2	7
17806	IV	15279787	15279825	38	G	2	255	+	IV	15279789	15279810	21UR-1505	255	+	2	15
17807	IV	15279787	15279836	49	G	9	255	+	IV	15279789	15279810	21UR-1505	255	+	2	26
17808	IV	15281098	15281154	56	A	4	255	+	IV	15281100	15281121	21UR-1107	255	+	2	33
17810	IV	15281913	15281942	29	G	2	255	+	IV	15281915	15281936	21UR-4766	255	+	2	6
17818	IV	15287983	15288033	50	A	2	255	+	IV	15287985	15288006	21UR-3245	255	+	2	27
17832	IV	15301687	15301733	46	A	10	255	+	IV	15301689	15301710	21UR-2378	255	+	2	23
17833	IV	15301687	15301738	51	A	3	255	+	IV	15301689	15301710	21UR-2378	255	+	2	28
17835	IV	15302185	15302216	31	A	3	255	+	IV	15302187	15302208	21UR-5058	255	+	2	8
17839	IV	15304572	15304627	55	A	2	255	+	IV	15304574	15304595	21UR-3430	255	+	2	32
17843	IV	15304575	15304621	46	A	1	255	+	IV	15304577	15304598	21UR-3522	255	+	2	23
17846	IV	15304575	15304624	49	A	7	255	+	IV	15304577	15304598	21UR-3522	255	+	2	26
17849	IV	15304575	15304625	50	A	7	255	+	IV	15304577	15304598	21UR-3522	255	+	2	27
17852	IV	15304575	15304626	51	A	115	255	+	IV	15304577	15304598	21UR-3522	255	+	2	28
17855	IV	15304575	15304627	52	A	29	255	+	IV	15304577	15304598	21UR-3522	255	+	2	29
17858	IV	15304575	15304628	53	A	4	255	+	IV	15304577	15304598	21UR-3522	255	+	2	30
17862	IV	15305003	15305051	48	A	5	255	+	IV	15305005	15305026	21UR-2088	255	+	2	25
17864	IV	15311827	15311867	40	A	7	255	+	IV	15311829	15311850	21UR-1766	255	+	2	17
17867	IV	15315845	15315871	26	A	10	255	+	IV	15315847	15315868	21UR-4231	255	+	2	3
17870	IV	15315845	15315904	59	A	3	255	+	IV	15315847	15315868	21UR-4231	255	+	2	36
17874	IV	15316347	15316379	32	A	6	255	+	IV	15316349	15316370	21UR-2675	255	+	2	9
17876	IV	15316715	15316765	50	A	7	255	+	IV	15316717	15316738	21UR-1609	255	+	2	27
17899	IV	15321380	15321419	39	A	1	255	+	IV	15321382	15321403	21UR-2360	255	+	2	16
17908	IV	15324694	15324720	26	A	5	255	+	IV	15324696	15324717	21UR-4561	255	+	2	3
17909	IV	15324694	15324733	39	A	6	255	+	IV	15324696	15324717	21UR-4561	255	+	2	16
17910	IV	15324694	15324739	45	A	8	255	+	IV	15324696	15324717	21UR-4561	255	+	2	22
17911	IV	15324694	15324746	52	A	7	255	+	IV	15324696	15324717	21UR-4561	255	+	2	29
17927	IV	15337644	15337673	29	A	5	255	+	IV	15337646	15337667	21UR-6366	255	+	2	6
17928	IV	15337644	15337687	43	A	6	255	+	IV	15337646	15337667	21UR-6366	255	+	2	20
17929	IV	15347216	15347272	56	A	5	255	+	IV	15347218	15347239	21UR-15224	255	+	2	33
17933	IV	15347219	15347237	18	A	4	255	+	IV	15347221	15347242	21UR-5155	255	+	2	-5
17936	IV	15347219	15347252	33	A	26	255	+	IV	15347221	15347242	21UR-5155	255	+	2	10
17939	IV	15347219	15347271	52	A	20	255	+	IV	15347221	15347242	21UR-5155	255	+	2	29
17942	IV	15347219	15347272	53	A	6	255	+	IV	15347221	15347242	21UR-5155	255	+	2	30
17944	IV	15348124	15348154	30	A	7	255	+	IV	15348126	15348147	21UR-3902	255	+	2	7
17948	IV	15348286	15348315	29	A	11	255	+	IV	15348288	15348309	21UR-5672	255	+	2	6
17953	IV	15348286	15348335	49	A	6	255	+	IV	15348288	15348309	21UR-5672	255	+	2	26
17956	IV	15351461	15351487	26	G	5	255	+	IV	15351463	15351484	21UR-1404	255	+	2	3
17958	IV	15351461	15351509	48	G	2	255	+	IV	15351463	15351484	21UR-1404	255	+	2	25
17960	IV	15351461	15351511	50	G	12	255	+	IV	15351463	15351484	21UR-1404	255	+	2	27
17962	IV	15351461	15351513	52	G	8	255	+	IV	15351463	15351484	21UR-1404	255	+	2	29
17970	IV	15352100	15352121	21	A	9	255	+	IV	15352102	15352123	21UR-6274	255	+	2	-2
17971	IV	15352100	15352124	24	A	3	255	+	IV	15352102	15352123	21UR-6274	255	+	2	1
17972	IV	15352100	15352125	25	A	7	255	+	IV	15352102	15352123	21UR-6274	255	+	2	2
17987	IV	15360774	15360799	25	A	1	255	+	IV	15360776	15360797	21UR-3850	255	+	2	2
17989	IV	15360774	15360804	30	A	2	255	+	IV	15360776	15360797	21UR-3850	255	+	2	7
17991	IV	15360774	15360811	37	A	1	255	+	IV	15360776	15360797	21UR-3850	255	+	2	14
17993	IV	15360774	15360813	39	A	12	255	+	IV	15360776	15360797	21UR-3850	255	+	2	16
17995	IV	15360774	15360817	43	A	5	255	+	IV	15360776	15360797	21UR-3850	255	+	2	20
17997	IV	15360774	15360818	44	A	14	255	+	IV	15360776	15360797	21UR-3850	255	+	2	21
18000	IV	15360777	15360813	36	A	2	255	+	IV	15360779	15360800	21UR-8131	255	+	2	13
18028	IV	15363375	15363415	40	A	6	255	+	IV	15363377	15363398	21UR-1348	255	+	2	17
18031	IV	15363956	15364007	51	A	1	255	+	IV	15363958	15363979	21UR-1590	255	+	2	28
18033	IV	15363956	15364008	52	A	6	255	+	IV	15363958	15363979	21UR-1590	255	+	2	29
18039	IV	15372281	15372301	20	A	5	255	+	IV	15372283	15372304	21UR-5846	255	+	2	-3
18040	IV	15372281	15372317	36	A	2	255	+	IV	15372283	15372304	21UR-5846	255	+	2	13
18041	IV	15372281	15372333	52	A	2	255	+	IV	15372283	15372304	21UR-5846	255	+	2	29
18042	IV	15373189	15373210	21	A	5	255	+	IV	15373191	15373212	21UR-1490	255	+	2	-2
18043	IV	15373189	15373211	22	A	2	255	+	IV	15373191	15373212	21UR-1490	255	+	2	-1
18044	IV	15373189	15373214	25	A	8	255	+	IV	15373191	15373212	21UR-1490	255	+	2	2
18045	IV	15373189	15373220	31	A	4	255	+	IV	15373191	15373212	21UR-1490	255	+	2	8
18046	IV	15373189	15373221	32	A	19	255	+	IV	15373191	15373212	21UR-1490	255	+	2	9
18047	IV	15373189	15373222	33	A	7	255	+	IV	15373191	15373212	21UR-1490	255	+	2	10
18048	IV	15373189	15373227	38	A	6	255	+	IV	15373191	15373212	21UR-1490	255	+	2	15
18049	IV	15373189	15373231	42	A	12	255	+	IV	15373191	15373212	21UR-1490	255	+	2	19
18071	IV	15389509	15389537	28	A	8	255	+	IV	15389511	15389532	21UR-492	255	+	2	5
18073	IV	15389509	15389544	35	A	9	255	+	IV	15389511	15389532	21UR-492	255	+	2	12
18075	IV	15389509	15389545	36	A	12	255	+	IV	15389511	15389532	21UR-492	255	+	2	13
18078	IV	15389509	15389546	37	A	1	255	+	IV	15389511	15389532	21UR-492	255	+	2	14
18081	IV	15389509	15389549	40	A	8	255	+	IV	15389511	15389532	21UR-492	255	+	2	17
18084	IV	15389509	15389553	44	A	11	255	+	IV	15389511	15389532	21UR-492	255	+	2	21
18087	IV	15389509	15389555	46	A	3	255	+	IV	15389511	15389532	21UR-492	255	+	2	23
18090	IV	15389509	15389560	51	A	12	255	+	IV	15389511	15389532	21UR-492	255	+	2	28
18104	IV	15393832	15393856	24	A	3	255	+	IV	15393834	15393855	21UR-6860	255	+	2	1
18106	IV	15394119	15394140	21	A	8	255	+	IV	15394121	15394142	21UR-4752	255	+	2	-2
18108	IV	15394119	15394141	22	A	9	255	+	IV	15394121	15394142	21UR-4752	255	+	2	-1
18110	IV	15394119	15394147	28	A	20	255	+	IV	15394121	15394142	21UR-4752	255	+	2	5
18112	IV	15394119	15394165	46	A	5	255	+	IV	15394121	15394142	21UR-4752	255	+	2	23
18114	IV	15394119	15394176	57	A	2	255	+	IV	15394121	15394142	21UR-4752	255	+	2	34
18116	IV	15394119	15394183	64	A	1	255	+	IV	15394121	15394142	21UR-4752	255	+	2	41
18118	IV	15396842	15396864	22	A	11	255	+	IV	15396844	15396865	21UR-2502	255	+	2	-1
18119	IV	15396842	15396867	25	A	4	255	+	IV	15396844	15396865	21UR-2502	255	+	2	2
18120	IV	15396842	15396869	27	A	25	255	+	IV	15396844	15396865	21UR-2502	255	+	2	4
18121	IV	15396842	15396870	28	A	2	255	+	IV	15396844	15396865	21UR-2502	255	+	2	5
18122	IV	15396842	15396874	32	A	4	255	+	IV	15396844	15396865	21UR-2502	255	+	2	9
18123	IV	15396842	15396875	33	A	3	255	+	IV	15396844	15396865	21UR-2502	255	+	2	10
18124	IV	15396842	15396879	37	A	7	255	+	IV	15396844	15396865	21UR-2502	255	+	2	14
18125	IV	15396842	15396899	57	A	1	255	+	IV	15396844	15396865	21UR-2502	255	+	2	34
18126	IV	15397443	15397505	62	A	1	255	+	IV	15397445	15397466	21UR-1899	255	+	2	39
18129	IV	15398541	15398581	40	A	4	255	+	IV	15398543	15398564	21UR-4901	255	+	2	17
18131	IV	15398541	15398585	44	A	3	255	+	IV	15398543	15398564	21UR-4901	255	+	2	21
18133	IV	15398541	15398599	58	A	3	255	+	IV	15398543	15398564	21UR-4901	255	+	2	35
18135	IV	15404021	15404093	72	A	1	255	+	IV	15404023	15404044	21UR-7607	255	+	2	49
18138	IV	15406153	15406173	20	A	7	255	+	IV	15406155	15406176	21UR-2994	255	+	2	-3
18140	IV	15412153	15412206	53	A	6	255	+	IV	15412155	15412176	21UR-5182	255	+	2	30
18144	IV	15412158	15412206	48	A	1	255	+	IV	15412160	15412181	21UR-850	255	+	2	25
18147	IV	15421156	15421209	53	A	5	255	+	IV	15421158	15421179	21UR-292	255	+	2	30
18148	IV	15424747	15424778	31	A	11	255	+	IV	15424749	15424770	21UR-3283	255	+	2	8
18150	IV	15424747	15424779	32	A	9	255	+	IV	15424749	15424770	21UR-3283	255	+	2	9
18152	IV	15424747	15424800	53	A	3	255	+	IV	15424749	15424770	21UR-3283	255	+	2	30
18155	IV	15424750	15424779	29	A	9	255	+	IV	15424752	15424773	21UR-11284	255	+	2	6
18159	IV	15426964	15426997	33	A	2	255	+	IV	15426966	15426987	21UR-4881	255	+	2	10
18161	IV	15426964	15427014	50	A	1	255	+	IV	15426966	15426987	21UR-4881	255	+	2	27
18163	IV	15429523	15429564	41	A	6	255	+	IV	15429525	15429546	21UR-12510	255	+	2	18
18166	IV	15429526	15429555	29	A	6	255	+	IV	15429528	15429549	21UR-4110	255	+	2	6
18168	IV	15429526	15429558	32	A	2	255	+	IV	15429528	15429549	21UR-4110	255	+	2	9
18169	IV	15430049	15430079	30	A	2	255	+	IV	15430051	15430072	21UR-7260	255	+	2	7
18176	IV	15433763	15433782	19	A	5	255	+	IV	15433765	15433786	21UR-602	255	+	2	-4
18177	IV	15433763	15433786	23	A	6	255	+	IV	15433765	15433786	21UR-602	255	+	2	0
18178	IV	15433763	15433787	24	A	8	255	+	IV	15433765	15433786	21UR-602	255	+	2	1
18179	IV	15433763	15433790	27	A	126	255	+	IV	15433765	15433786	21UR-602	255	+	2	4
18180	IV	15433763	15433791	28	A	4	255	+	IV	15433765	15433786	21UR-602	255	+	2	5
18181	IV	15433763	15433792	29	A	10	255	+	IV	15433765	15433786	21UR-602	255	+	2	6
18182	IV	15433763	15433793	30	A	11	255	+	IV	15433765	15433786	21UR-602	255	+	2	7
18183	IV	15433763	15433794	31	A	64	255	+	IV	15433765	15433786	21UR-602	255	+	2	8
18184	IV	15433763	15433795	32	A	1	255	+	IV	15433765	15433786	21UR-602	255	+	2	9
18185	IV	15433763	15433797	34	A	149	255	+	IV	15433765	15433786	21UR-602	255	+	2	11
18186	IV	15433763	15433801	38	A	6	255	+	IV	15433765	15433786	21UR-602	255	+	2	15
18198	IV	15489818	15489839	21	A	4	255	+	IV	15489820	15489841	21UR-6772	255	+	2	-2
18201	IV	15489818	15489848	30	A	10	255	+	IV	15489820	15489841	21UR-6772	255	+	2	7
18202	IV	15493277	15493333	56	A	6	255	+	IV	15493279	15493300	21UR-5961	255	+	2	33
18204	IV	15495740	15495770	30	A	14	255	+	IV	15495742	15495763	21UR-5732	255	+	2	7
18206	IV	15495740	15495773	33	A	6	255	+	IV	15495742	15495763	21UR-5732	255	+	2	10
18208	IV	15496139	15496162	23	A	5	255	+	IV	15496141	15496162	21UR-3970	255	+	2	0
18222	IV	15497439	15497467	28	G	4	255	+	IV	15497441	15497462	21UR-9374	255	+	2	5
18227	IV	15505964	15505983	19	A	4	255	+	IV	15505966	15505987	21UR-8900	255	+	2	-4
18228	IV	15505964	15505992	28	A	5	255	+	IV	15505966	15505987	21UR-8900	255	+	2	5
18229	IV	15506815	15506866	51	A	4	255	+	IV	15506817	15506838	21UR-2011	255	+	2	28
18230	IV	15507197	15507225	28	G	28	255	+	IV	15507199	15507220	21UR-2536	255	+	2	5
18232	IV	15507197	15507230	33	G	2	255	+	IV	15507199	15507220	21UR-2536	255	+	2	10
18234	IV	15507197	15507247	50	G	2	255	+	IV	15507199	15507220	21UR-2536	255	+	2	27
18263	IV	15535611	15535639	28	A	3	255	+	IV	15535613	15535634	21UR-798	255	+	2	5
18264	IV	15535611	15535650	39	A	6	255	+	IV	15535613	15535634	21UR-798	255	+	2	16
18265	IV	15535611	15535651	40	A	1	255	+	IV	15535613	15535634	21UR-798	255	+	2	17
18266	IV	15535611	15535655	44	A	3	255	+	IV	15535613	15535634	21UR-798	255	+	2	21
18267	IV	15537028	15537048	20	A	9	255	+	IV	15537030	15537051	21UR-3215	255	+	2	-3
18269	IV	15537028	15537051	23	A	6	255	+	IV	15537030	15537051	21UR-3215	255	+	2	0
18271	IV	15537028	15537076	48	A	4	255	+	IV	15537030	15537051	21UR-3215	255	+	2	25
18274	IV	15537287	15537313	26	A	12	255	+	IV	15537289	15537310	21UR-516	255	+	2	3
18277	IV	15537287	15537314	27	A	30	255	+	IV	15537289	15537310	21UR-516	255	+	2	4
18280	IV	15537287	15537316	29	A	4	255	+	IV	15537289	15537310	21UR-516	255	+	2	6
18283	IV	15537287	15537317	30	A	3	255	+	IV	15537289	15537310	21UR-516	255	+	2	7
18286	IV	15537287	15537319	32	A	26	255	+	IV	15537289	15537310	21UR-516	255	+	2	9
18288	IV	15537441	15537483	42	A	5	255	+	IV	15537443	15537464	21UR-7091	255	+	2	19
18291	IV	15540297	15540355	58	G	1	255	+	IV	15540299	15540320	21UR-6667	255	+	2	35
18339	IV	15545677	15545724	47	A	3	255	+	IV	15545679	15545700	21UR-13888	255	+	2	24
18340	IV	15546832	15546875	43	A	5	255	+	IV	15546834	15546855	21UR-7244	255	+	2	20
18341	IV	15547453	15547500	47	G	3	255	+	IV	15547455	15547476	21UR-3124	255	+	2	24
18346	IV	15547842	15547861	19	A	2	255	+	IV	15547844	15547865	21UR-2939	255	+	2	-4
18357	IV	15551447	15551473	26	A	8	255	+	IV	15551449	15551470	21UR-3118	255	+	2	3
18359	IV	15551447	15551474	27	A	4	255	+	IV	15551449	15551470	21UR-3118	255	+	2	4
18361	IV	15551447	15551481	34	A	7	255	+	IV	15551449	15551470	21UR-3118	255	+	2	11
18384	IV	15567253	15567284	31	A	4	255	+	IV	15567255	15567276	21UR-2472	255	+	2	8
18386	IV	15567253	15567287	34	A	16	255	+	IV	15567255	15567276	21UR-2472	255	+	2	11
18388	IV	15567253	15567288	35	A	4	255	+	IV	15567255	15567276	21UR-2472	255	+	2	12
18397	IV	15570025	15570054	29	G	7	255	+	IV	15570027	15570048	21UR-8326	255	+	2	6
18399	IV	15571740	15571782	42	A	8	255	+	IV	15571742	15571763	21UR-2361	255	+	2	19
18403	IV	15571740	15571791	51	A	7	255	+	IV	15571742	15571763	21UR-2361	255	+	2	28
18409	IV	15572647	15572665	18	A	4	255	+	IV	15572649	15572670	21UR-6146	255	+	2	-5
18412	IV	15573017	15573073	56	A	4	255	+	IV	15573019	15573040	21UR-5788	255	+	2	33
18413	IV	15573252	15573310	58	G	5	255	+	IV	15573254	15573275	21UR-7071	255	+	2	35
18419	IV	15573255	15573303	48	A	15	255	+	IV	15573257	15573278	21UR-5832	255	+	2	25
18423	IV	15573255	15573306	51	A	5	255	+	IV	15573257	15573278	21UR-5832	255	+	2	28
18427	IV	15573255	15573320	65	A	2	255	+	IV	15573257	15573278	21UR-5832	255	+	2	42
18454	IV	15588817	15588858	41	A	8	255	+	IV	15588819	15588840	21UR-3842	255	+	2	18
18474	IV	15602636	15602667	31	A	5	255	+	IV	15602638	15602659	21UR-2308	255	+	2	8
18476	IV	15602636	15602672	36	A	6	255	+	IV	15602638	15602659	21UR-2308	255	+	2	13
18478	IV	15606592	15606622	30	G	3	255	+	IV	15606594	15606615	21UR-94	255	+	2	7
18480	IV	15606592	15606640	48	G	3	255	+	IV	15606594	15606615	21UR-94	255	+	2	25
18482	IV	15606592	15606641	49	G	2	255	+	IV	15606594	15606615	21UR-94	255	+	2	26
18484	IV	15606694	15606717	23	A	1	255	+	IV	15606696	15606717	21UR-2579	255	+	2	0
18486	IV	15607479	15607497	18	A	1	255	+	IV	15607481	15607502	21UR-715	255	+	2	-5
18488	IV	15607479	15607504	25	A	5	255	+	IV	15607481	15607502	21UR-715	255	+	2	2
18490	IV	15607479	15607505	26	A	18	255	+	IV	15607481	15607502	21UR-715	255	+	2	3
18492	IV	15607479	15607506	27	A	2	255	+	IV	15607481	15607502	21UR-715	255	+	2	4
18494	IV	15607479	15607507	28	A	7	255	+	IV	15607481	15607502	21UR-715	255	+	2	5
18496	IV	15607479	15607510	31	A	2	255	+	IV	15607481	15607502	21UR-715	255	+	2	8
18498	IV	15607479	15607515	36	A	10	255	+	IV	15607481	15607502	21UR-715	255	+	2	13
18500	IV	15607479	15607530	51	A	5	255	+	IV	15607481	15607502	21UR-715	255	+	2	28
18502	IV	15607479	15607532	53	A	3	255	+	IV	15607481	15607502	21UR-715	255	+	2	30
18504	IV	15607479	15607535	56	A	5	255	+	IV	15607481	15607502	21UR-715	255	+	2	33
18506	IV	15607479	15607536	57	A	4	255	+	IV	15607481	15607502	21UR-715	255	+	2	34
18508	IV	15609482	15609509	27	A	6	255	+	IV	15609484	15609505	21UR-4458	255	+	2	4
18509	IV	15609482	15609511	29	A	6	255	+	IV	15609484	15609505	21UR-4458	255	+	2	6
18539	IV	15622585	15622637	52	A	1	255	+	IV	15622587	15622608	21UR-9544	255	+	2	29
18542	IV	15622585	15622638	53	A	2	255	+	IV	15622587	15622608	21UR-9544	255	+	2	30
18545	IV	15622585	15622641	56	A	1	255	+	IV	15622587	15622608	21UR-9544	255	+	2	33
18547	IV	15622980	15622999	19	A	3	255	+	IV	15622982	15623003	21UR-3898	255	+	2	-4
18548	IV	15622980	15623000	20	A	7	255	+	IV	15622982	15623003	21UR-3898	255	+	2	-3
18549	IV	15622980	15623003	23	A	12	255	+	IV	15622982	15623003	21UR-3898	255	+	2	0
18550	IV	15622980	15623030	50	A	4	255	+	IV	15622982	15623003	21UR-3898	255	+	2	27
18551	IV	15623968	15623997	29	A	6	255	+	IV	15623970	15623991	21UR-4054	255	+	2	6
18561	IV	15624843	15624894	51	G	2	255	+	IV	15624845	15624866	21UR-5568	255	+	2	28
18563	IV	15624843	15624895	52	G	2	255	+	IV	15624845	15624866	21UR-5568	255	+	2	29
18565	IV	15624843	15624896	53	G	2	255	+	IV	15624845	15624866	21UR-5568	255	+	2	30
18580	IV	15627737	15627762	25	G	3	255	+	IV	15627739	15627760	21UR-5614	255	+	2	2
18581	IV	15627737	15627764	27	G	5	255	+	IV	15627739	15627760	21UR-5614	255	+	2	4
18582	IV	15627737	15627767	30	G	4	255	+	IV	15627739	15627760	21UR-5614	255	+	2	7
18583	IV	15627737	15627788	51	G	2	255	+	IV	15627739	15627760	21UR-5614	255	+	2	28
18584	IV	15631612	15631653	41	A	3	255	+	IV	15631614	15631635	21UR-6066	255	+	2	18
18585	IV	15631781	15631810	29	G	10	255	+	IV	15631783	15631804	21UR-7771	255	+	2	6
18591	IV	15655486	15655512	26	A	15	255	+	IV	15655488	15655509	21UR-143	255	+	2	3
18593	IV	15655736	15655763	27	A	1	255	+	IV	15655738	15655759	21UR-4502	255	+	2	4
18615	IV	15659421	15659456	35	G	6	255	+	IV	15659423	15659444	21UR-1714	255	+	2	12
18616	IV	15661003	15661036	33	A	9	255	+	IV	15661005	15661026	21UR-966	255	+	2	10
18617	IV	15661810	15661861	51	G	10	255	+	IV	15661812	15661833	21UR-444	255	+	2	28
18618	IV	15662435	15662456	21	G	3	255	+	IV	15662437	15662458	21UR-2431	255	+	2	-2
18621	IV	15662435	15662489	54	G	2	255	+	IV	15662437	15662458	21UR-2431	255	+	2	31
18626	IV	15665256	15665312	56	G	1	255	+	IV	15665258	15665279	21UR-4107	255	+	2	33
18644	IV	15673820	15673852	32	G	3	255	+	IV	15673822	15673843	21UR-2177	255	+	2	9
18645	IV	15673820	15673861	41	G	1	255	+	IV	15673822	15673843	21UR-2177	255	+	2	18
18646	IV	15675980	15676035	55	A	1	255	+	IV	15675982	15676003	21UR-7483	255	+	2	32
18647	IV	15676225	15676252	27	A	1	255	+	IV	15676227	15676248	21UR-2724	255	+	2	4
18648	IV	15676225	15676269	44	A	5	255	+	IV	15676227	15676248	21UR-2724	255	+	2	21
18651	IV	15676881	15676931	50	A	8	255	+	IV	15676883	15676904	21UR-5417	255	+	2	27
18654	IV	15676881	15676932	51	A	12	255	+	IV	15676883	15676904	21UR-5417	255	+	2	28
18657	IV	15676881	15676941	60	A	5	255	+	IV	15676883	15676904	21UR-5417	255	+	2	37
18667	IV	15677902	15677926	24	G	8	255	+	IV	15677904	15677925	21UR-2440	255	+	2	1
18670	IV	15677902	15677952	50	G	6	255	+	IV	15677904	15677925	21UR-2440	255	+	2	27
18673	IV	15680288	15680324	36	A	2	255	+	IV	15680290	15680311	21UR-15653	255	+	2	13
18675	IV	15680442	15680469	27	A	4	255	+	IV	15680444	15680465	21UR-3487	255	+	2	4
18691	IV	15686320	15686368	48	A	3	255	+	IV	15686322	15686343	21UR-1405	255	+	2	25
18692	IV	15686714	15686733	19	G	9	255	+	IV	15686716	15686737	21UR-7996	255	+	2	-4
18693	IV	15686884	15686915	31	A	7	255	+	IV	15686886	15686907	21UR-6103	255	+	2	8
